région;drg_34;libellé_drg;mdc_34;type_de_diagnostic;hospitalisation_classique;hospitalisation_de_jour
Domicile étranger;625;Nouveau-né, poids de naissance 2 000-2 499 g, né sur place, avec autre affection significative;15;Médical;< 5;0
Domicile étranger;626;Nouveau-né, poids de naissance 2 000-2 499 g, normal ou nouveau-né avec autre problème;15;Médical;< 5;0
Domicile étranger;630;Nouveau-né, poids de naissance > 2 499 g avec procédure cardiovasculaire majeure;15;Chirurgical;15;0
Domicile étranger;631;Nouveau-né, poids de naissance > 2 499 g avec autre procédure majeure;15;Chirurgical;< 5;0
Domicile étranger;633;Nouveau-né, poids de naissance > 2 499 g avec anomalie majeure;15;Médical;7;0
Domicile étranger;634;Nouveau-né, poids de naissance > 2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;5;0
Domicile étranger;636;Nouveau-né, poids de naissance > 2 499 g avec infection congénitale ou périnatale;15;Médical;< 5;0
Domicile étranger;639;Nouveau-né, poids de naissance > 2 499 g avec autre affection significative;15;Médical;9;0
Domicile étranger;640;Nouveau-né, poids de naissance > 2 499 g, normal et avec autres problèmes;15;Médical;14;< 5
Domicile étranger;650;Splénectomie;16;Chirurgical;< 5;0
Domicile étranger;651;Autres procédures concernant le sang et les organes hématopoïétiques;16;Chirurgical;19;9
Domicile étranger;660;Diagnostics hématologiques et immunologiques majeurs excepté crise drépanocytaire et coagulation;16;Médical;62;48
Domicile étranger;661;Troubles de la coagulation et des plaquettes;16;Médical;18;17
Domicile étranger;662;Crise d'anémie à cellules falciformes;16;Médical;19;< 5
Domicile étranger;663;Autres anémies et troubles sanguins, troubles des organes hématopoïétiques;16;Médical;95;147
Domicile étranger;680;Procédures opératoires majeures pour néoplasie lymphatique, hématopoïétique ou autre;17;Chirurgical;21;0
Domicile étranger;681;Autres procédures opératoires pour néoplasie lymphatique, hématopoïétique ou autre;17;Chirurgical;62;42
Domicile étranger;690;Leucémie aiguë;17;Médical;45;144
Domicile étranger;691;Lymphome, myélome et leucémie non aiguë;17;Médical;44;106
Domicile étranger;692;Radiothérapie;17;Médical;22;5
Domicile étranger;694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;17;Médical;42;85
Domicile étranger;695;Chimiothérapie pour leucémie aiguë;17;Médical;59;278
Domicile étranger;696;Autre chimiothérapie;17;Médical;338;5732
Domicile étranger;710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;18;Chirurgical;73;0
Domicile étranger;711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;18;Chirurgical;62;11
Domicile étranger;720;Septicémie et infections disséminées;18;Médical;165;0
Domicile étranger;721;Infections post-opératoires, post-traumatiques ou d'autre matériel;18;Médical;107;8
Domicile étranger;722;Fièvre;18;Médical;56;0
Domicile étranger;723;Maladie virale;18;Médical;137;< 5
Domicile étranger;724;Autres maladies infectieuses et parasitaires;18;Médical;65;6
Domicile étranger;740;Diagnostic de maladie mentale avec procédure opératoire;19;Chirurgical;65;8
Domicile étranger;750;Schizophrénie;19;Médical;20;0
Domicile étranger;751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;19;Médical;39;0
Domicile étranger;752;Troubles de la personnalité et du contrôle des impulsions;19;Médical;5;0
Domicile étranger;753;Troubles bipolaires;19;Médical;14;0
Domicile étranger;754;Dépression, excepté trouble dépressif majeur;19;Médical;23;0
Domicile étranger;755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;30;< 5
Domicile étranger;756;États d'anxiété et de délire aigus;19;Médical;36;0
Domicile étranger;757;Troubles organiques de la santé mentale;19;Médical;20;6
Domicile étranger;758;Troubles comportementaux;19;Médical;7;0
Domicile étranger;759;Troubles de la nutrition;19;Médical;< 5;0
Domicile étranger;760;Autres troubles de la santé mentale;19;Médical;59;< 5
Domicile étranger;770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;20;Médical;11;< 5
Domicile étranger;772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;20;Médical;11;0
Domicile étranger;773;Abus d'opiacés et dépendance;20;Médical;5;0
Domicile étranger;774;Abus de cocaïne et dépendance;20;Médical;13;0
Domicile étranger;775;Abus d'alcool et dépendance;20;Médical;189;< 5
Domicile étranger;776;Abus d'autres drogues et dépendance;20;Médical;16;< 5
Domicile étranger;791;Procédures opératoires pour autres complications de traitement;21;Chirurgical;118;56
Domicile étranger;811;Réactions allergiques;21;Médical;33;0
Domicile étranger;812;Empoisonnement par agents médicamenteux;21;Médical;113;0
Domicile étranger;813;Autres complications de traitement;21;Médical;90;26
Domicile étranger;815;Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;61;< 5
Domicile étranger;816;Effets toxiques de substances non médicamenteuses;21;Médical;39;< 5
Domicile étranger;841;Brûlures extensives du troisième degré avec greffe de peau;22;Chirurgical;< 5;0
Domicile étranger;842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;22;Chirurgical;19;< 5
Domicile étranger;843;Brûlures extensives du troisième degré ou de « l'épaisseur totale » sans greffe de peau;22;Médical;< 5;0
Domicile étranger;844;Brûlures de « l'épaisseur partielle » sans greffe de peau;22;Médical;36;0
Domicile étranger;850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;23;Chirurgical;244;2470
Domicile étranger;860;Rééducation;23;Médical;67;0
Domicile étranger;861;Signes, symptômes et autres facteurs influençant l'état de santé;23;Médical;407;2683
Domicile étranger;862;Autre suivi de soins et convalescence;23;Médical;328;873
Domicile étranger;863;Suivi de soins néonatal;23;Médical;9;0
Domicile étranger;890;HIV avec affections majeures multiples en rapport avec le HIV;24;Médical;< 5;0
Domicile étranger;892;HIV avec une affection majeure en rapport avec le HIV;24;Médical;6;0
Domicile étranger;893;HIV avec affections significatives multiples en rapport avec le HIV;24;Médical;< 5;0
Domicile étranger;894;HIV avec une seule ou aucune affection significative en rapport avec le HIV;24;Médical;8;0
Domicile étranger;910;Craniotomie pour polytraumatisme significatif;25;Chirurgical;9;0
Domicile étranger;911;Procédure abdominale ou thoracique extensive pour polytraumatisme significatif;25;Chirurgical;15;0
Domicile étranger;912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;25;Chirurgical;74;0
Domicile étranger;930;Polytraumatisme significatif sans procédure opératoire;25;Médical;55;< 5
Domicile étranger;950;Procédure extensive sans relation avec le diagnostic principal;0;Chirurgical;98;37
Domicile étranger;951;Procédure modérément étendue sans relation avec le diagnostic principal;0;Chirurgical;219;46
Domicile étranger;952;Procédure non extensive sans relation avec le diagnostic principal;0;Chirurgical;93;64
Domicile étranger;955;Diagnostic principal non valable comme diagnostic de sortie;0;Autre;< 5;0
Domicile étranger;956;Séjour non groupable;0;Autre;0;< 5
Domicile étranger;MMM;Hospitalisation de jour;SS;Autre;0;116
Sans domicile fixe;4;Oxygénation par membrane extracorporelle ou trachéostomie avec ventilation mécanique de longue durée et procédure extensive;PP;Chirurgical;< 5;0
Sans domicile fixe;20;Craniotomie pour traumatisme;1;Chirurgical;< 5;0
Sans domicile fixe;21;Craniotomie excepté pour traumatisme;1;Chirurgical;< 5;0
Sans domicile fixe;26;Autres procédures du système nerveux et procédures apparentées;1;Chirurgical;< 5;7
Sans domicile fixe;40;Troubles et lésions de la colonne vertébrale et de la moelle épinière;1;Médical;< 5;0
Sans domicile fixe;41;Malignité du système nerveux;1;Médical;< 5;0
Sans domicile fixe;42;Troubles dégénératifs du système nerveux excepté la sclérose en plaques;1;Médical;< 5;0
Sans domicile fixe;43;Sclérose en plaques et autres maladies démyélinisantes;1;Médical;< 5;0
Sans domicile fixe;44;Hémorragie intracrânienne;1;Médical;5;0
Sans domicile fixe;45;Accident vasculaire cérébral et occlusion précérébrale avec infarctus;1;Médical;6;0
Sans domicile fixe;47;Ischémie cérébrale transitoire (TIA);1;Médical;< 5;0
Sans domicile fixe;48;Troubles des nerfs crâniens, périphériques et autonomes;1;Médical;< 5;< 5
Sans domicile fixe;50;Infections non-bactériennes du système nerveux, excepté méningite virale;1;Médical;< 5;0
Sans domicile fixe;53;Crise épileptique;1;Médical;15;0
Sans domicile fixe;54;Migraine et autres céphalées;1;Médical;< 5;0
Sans domicile fixe;55;Traumatisme crânien avec coma > 1 h ou hémorragie;1;Médical;5;0
Sans domicile fixe;57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;1;Médical;7;< 5
Sans domicile fixe;58;Autres troubles du système nerveux;1;Médical;< 5;0
Sans domicile fixe;73;Procédures sur  l'œil excepté sur l'orbite;2;Chirurgical;< 5;19
Sans domicile fixe;80;Infections aiguës majeures de l'œil;2;Médical;< 5;0
Sans domicile fixe;82;Troubles oculaires excepté infections majeures;2;Médical;6;8
Sans domicile fixe;89;Procédures majeures sur les os de la face et du crâne;3;Chirurgical;0;5
Sans domicile fixe;92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;3;Chirurgical;< 5;5
Sans domicile fixe;97;Procédures sur amygdales et végétations;3;Chirurgical;0;5
Sans domicile fixe;98;Autres procédures sur l'oreille, le nez, la bouche et la gorge;3;Chirurgical;< 5;8
Sans domicile fixe;110;Affections malignes de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;< 5;0
Sans domicile fixe;113;Infection des voies aériennes supérieures;3;Médical;15;0
Sans domicile fixe;114;Maladies et lésions dentaires et buccales;3;Médical;6;16
Sans domicile fixe;115;Autres diagnostics de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;18;15
Sans domicile fixe;120;Interventions majeures sur le système respiratoire et le thorax;4;Chirurgical;< 5;0
Sans domicile fixe;121;Autres interventions sur le système respiratoire et le thorax;4;Chirurgical;< 5;0
Sans domicile fixe;131;Mucoviscidose (cystic fibrosis) - maladie pulmonaire;4;Médical;< 5;0
Sans domicile fixe;133;Insuffisance respiratoire;4;Médical;< 5;0
Sans domicile fixe;134;Embolie pulmonaire;4;Médical;< 5;0
Sans domicile fixe;135;Traumatisme majeur thoracique et respiratoire;4;Médical;< 5;0
Sans domicile fixe;136;Affection maligne respiratoire;4;Médical;< 5;0
Sans domicile fixe;137;Inflammations et infections majeures du système respiratoire;4;Médical;10;0
Sans domicile fixe;139;Autre pneumonie;4;Médical;14;0
Sans domicile fixe;140;Maladie pulmonaire obstructive chronique;4;Médical;7;0
Sans domicile fixe;141;Asthme;4;Médical;7;0
Sans domicile fixe;142;Maladie pulmonaire interstitielle et alvéolaire;4;Médical;< 5;0
Sans domicile fixe;143;Autres diagnostics respiratoires excepté les signes, symptômes et diagnostics mineurs;4;Médical;< 5;0
Sans domicile fixe;144;Signes respiratoires, symptômes et diagnostics mineurs;4;Médical;11;0
Sans domicile fixe;161;Implantation d'un défibrillateur cardiaque et d'un système d'assistance cardiaque;5;Chirurgical;< 5;0
Sans domicile fixe;163;Procédures sur les valves cardiaques sans cathétérisme cardiaque ni diagnostic principal complexe;5;Chirurgical;< 5;0
Sans domicile fixe;166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;5;Chirurgical;< 5;0
Sans domicile fixe;167;Autres procédures cardiothoraciques et thoracovasculaires;5;Chirurgical;< 5;0
Sans domicile fixe;174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;5;Chirurgical;< 5;0
Sans domicile fixe;175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;5;Chirurgical;8;< 5
Sans domicile fixe;177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;5;Chirurgical;< 5;0
Sans domicile fixe;180;Autres procédures sur le système circulatoire;5;Chirurgical;0;< 5
Sans domicile fixe;181;Procédures sur les artères des membres inférieurs;5;Chirurgical;8;0
Sans domicile fixe;182;Autres procédures sur les vaisseaux périphériques;5;Chirurgical;< 5;< 5
Sans domicile fixe;190;Infarctus aigu du myocarde;5;Médical;< 5;< 5
Sans domicile fixe;191;Cathétérisme cardiaque pour maladie coronarienne;5;Médical;5;7
Sans domicile fixe;192;Cathétérisme cardiaque pour autre maladie non coronarienne;5;Médical;6;0
Sans domicile fixe;193;Endocardite aiguë et subaiguë;5;Médical;< 5;0
Sans domicile fixe;194;Insuffisance cardiaque;5;Médical;9;0
Sans domicile fixe;196;Arrêt cardiaque et choc;5;Médical;< 5;0
Sans domicile fixe;197;Troubles vasculaires périphériques et autres;5;Médical;< 5;0
Sans domicile fixe;198;Angine de poitrine et athérosclérose coronarienne;5;Médical;7;0
Sans domicile fixe;199;Hypertension;5;Médical;< 5;0
Sans domicile fixe;201;Arythmie cardiaque et troubles de conduction;5;Médical;8;< 5
Sans domicile fixe;203;Douleur thoracique;5;Médical;< 5;0
Sans domicile fixe;204;Syncope et collapsus;5;Médical;< 5;0
Sans domicile fixe;206;Dysfonctionnement, réaction et complication en rapport avec du matériel ou une procédure cardiaques ou vasculaires;5;Médical;0;< 5
Sans domicile fixe;207;Autres diagnostics du système circulatoire;5;Médical;< 5;< 5
Sans domicile fixe;220;Procédures majeures sur œsophage, estomac et duodénum;6;Chirurgical;0;< 5
Sans domicile fixe;221;Procédures majeures sur l'intestin grêle et le gros intestin;6;Chirurgical;< 5;0
Sans domicile fixe;222;Autres procédures surœsophage, estomac et duodénum;6;Chirurgical;< 5;< 5
Sans domicile fixe;223;Autres procédures sur l'intestin grêle et le gros intestin;6;Chirurgical;< 5;< 5
Sans domicile fixe;224;Lyse d'adhérences péritonéales;6;Chirurgical;< 5;0
Sans domicile fixe;225;Appendicectomie;6;Chirurgical;8;0
Sans domicile fixe;226;Procédures sur l'anus;6;Chirurgical;< 5;< 5
Sans domicile fixe;227;Procédures pour hernie excepté hernies inguinale, fémorale et ombilicale;6;Chirurgical;< 5;0
Sans domicile fixe;228;Procédures pour hernies inguinale, fémorale et ombilicale;6;Chirurgical;< 5;< 5
Sans domicile fixe;229;Autres procédures sur le système digestif et au niveau abdominal;6;Chirurgical;< 5;0
Sans domicile fixe;241;Ulcère peptique et gastrite;6;Médical;< 5;< 5
Sans domicile fixe;243;Autres troubles de l'œsophage;6;Médical;6;< 5
Sans domicile fixe;244;Diverticulite et diverticulose;6;Médical;< 5;< 5
Sans domicile fixe;245;Maladie inflammatoire de l'intestin;6;Médical;< 5;< 5
Sans domicile fixe;247;Obstruction intestinale;6;Médical;< 5;0
Sans domicile fixe;248;Infections gastro-intestinales et péritonéales majeures;6;Médical;< 5;0
Sans domicile fixe;249;Autres gastro-entérites, nausées et vomissements;6;Médical;5;< 5
Sans domicile fixe;251;Douleur abdominale;6;Médical;< 5;0
Sans domicile fixe;253;Hémorragie gastro-intestinale autre et non spécifiée;6;Médical;< 5;0
Sans domicile fixe;254;Autres diagnostics du système digestif;6;Médical;9;17
Sans domicile fixe;260;Procédures majeures sur pancréas, foie et shunt;7;Chirurgical;< 5;0
Sans domicile fixe;261;Procédures majeures des voies biliaires;7;Chirurgical;< 5;0
Sans domicile fixe;262;Cholécystectomie excepté par voie laparascopique;7;Chirurgical;< 5;0
Sans domicile fixe;263;Cholécystectomie laparoscopique;7;Chirurgical;8;< 5
Sans domicile fixe;264;Autres procédures abdominales, sur système hépatobiliaire et pancréas;7;Chirurgical;< 5;0
Sans domicile fixe;279;Coma hépatique et autres troubles hépatiques majeurs aigus;7;Médical;< 5;0
Sans domicile fixe;280;Maladie hépatique alcoolique;7;Médical;< 5;< 5
Sans domicile fixe;282;Troubles du pancréas excepté affections malignes;7;Médical;12;0
Sans domicile fixe;283;Autres troubles du foie;7;Médical;< 5;0
Sans domicile fixe;284;Troubles de la vésicule biliaire et des voies biliaires;7;Médical;6;0
Sans domicile fixe;301;Remplacement d'articulation de la hanche;8;Chirurgical;15;0
Sans domicile fixe;302;Remplacement d'articulation du genou;8;Chirurgical;< 5;0
Sans domicile fixe;304;Arthrodèse dorsolombaire excepté déviation du dos;8;Chirurgical;< 5;0
Sans domicile fixe;308;Réparation de fractures de la hanche et du fémur;8;Chirurgical;< 5;0
Sans domicile fixe;309;Autres chirurgies significatives de la hanche et du fémur;8;Chirurgical;< 5;< 5
Sans domicile fixe;310;Excision et décompression de disque intervertébral;8;Chirurgical;< 5;0
Sans domicile fixe;312;Greffe cutanée, excepté sur la main, pour affections musculo-squelettique et du tissu conjonctif;8;Chirurgical;< 5;0
Sans domicile fixe;313;Procédures au niveau du genou et de la jambe excepté le pied;8;Chirurgical;8;< 5
Sans domicile fixe;314;Procédures au niveau du pied et des orteils;8;Chirurgical;< 5;< 5
Sans domicile fixe;315;Procédures au niveau de l'épaule, du bras et de l'avant-bras excepté le remplacement d'une articulation;8;Chirurgical;12;< 5
Sans domicile fixe;316;Procédures au niveau de la main et du poignet;8;Chirurgical;< 5;16
Sans domicile fixe;317;Procédures au niveau des tendons, muscles et autres tissus mous;8;Chirurgical;5;< 5
Sans domicile fixe;320;Autres procédures du système musculo-squelettique et du tissu conjonctif;8;Chirurgical;5;< 5
Sans domicile fixe;321;Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excision/décompression de disques intervertébraux;8;Chirurgical;< 5;0
Sans domicile fixe;322;Remplacement de l'articulation de l'épaule et du coude;8;Chirurgical;< 5;0
Sans domicile fixe;341;Fracture du bassin ou luxation de la hanche;8;Médical;< 5;0
Sans domicile fixe;342;Fracture ou luxation excepté du fémur, du bassin et du dos;8;Médical;8;8
Sans domicile fixe;343;Affection maligne musculo-squelletique et fractures pathologiques liées à ce type d'affection;8;Médical;< 5;0
Sans domicile fixe;344;Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;8;Médical;< 5;0
Sans domicile fixe;346;Troubles du tissu conjonctif;8;Médical;< 5;0
Sans domicile fixe;347;Autres troubles, fractures et lésions du dos et du cou;8;Médical;< 5;< 5
Sans domicile fixe;351;Autres diagnostics concernant le système musculo-squelettique et le tissu conjonctif;8;Médical;6;< 5
Sans domicile fixe;361;Greffe cutanée pour affections de la peau et du tissu sous-cutané;9;Chirurgical;< 5;< 5
Sans domicile fixe;363;Procédures mammaires, excepté mastectomie;9;Chirurgical;< 5;0
Sans domicile fixe;364;Autres interventions sur la peau, les tissus sous-cutanés et apparentés;9;Chirurgical;5;6
Sans domicile fixe;380;Ulcères cutanés;9;Médical;< 5;0
Sans domicile fixe;381;Affections majeures de la peau;9;Médical;< 5;< 5
Sans domicile fixe;383;Cellulite et autres infections de la peau;9;Médical;15;< 5
Sans domicile fixe;384;Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;9;Médical;10;15
Sans domicile fixe;385;Autres affections de la peau, du tissu sous-cutané et du sein;9;Médical;< 5;9
Sans domicile fixe;403;Procédures pour obésité;10;Chirurgical;5;0
Sans domicile fixe;404;Procédures sur la thyroïde, les parathyroïdes et le canal thyréoglosse;10;Chirurgical;< 5;0
Sans domicile fixe;420;Diabète;10;Médical;14;< 5
Sans domicile fixe;421;Malnutrition, retard staturopondéral et autres troubles nutritionnels;10;Médical;0;< 5
Sans domicile fixe;422;Hypovolémie et troubles électrolytiques associés;10;Médical;< 5;0
Sans domicile fixe;424;Autres troubles endocriniens;10;Médical;< 5;0
Sans domicile fixe;425;Autres troubles électrolytiques sauf ceux associés à l'hypovolémie;10;Médical;5;0
Sans domicile fixe;443;Procédures sur les reins et les voies urinaires pour affections bénignes;11;Chirurgical;5;< 5
Sans domicile fixe;446;Procédures urétrales et transurétrales;11;Chirurgical;< 5;0
Sans domicile fixe;462;Néphrite et néphrose;11;Médical;< 5;0
Sans domicile fixe;463;Infections des reins et des voies urinaires;11;Médical;9;0
Sans domicile fixe;465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;11;Médical;< 5;< 5
Sans domicile fixe;468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;11;Médical;< 5;< 5
Sans domicile fixe;469;Lésion aiguë du rein;11;Médical;< 5;0
Sans domicile fixe;470;Maladie rénale chronique;11;Médical;< 5;< 5
Sans domicile fixe;483;Procédures sur les testicules et le scrotum;12;Chirurgical;< 5;< 5
Sans domicile fixe;501;Diagnostics du système reproducteur masculin sauf affections malignes;12;Médical;< 5;8
Sans domicile fixe;513;Procédures sur l'utérus et ses annexes pour affection non maligne excepté léiomyome;13;Chirurgical;< 5;< 5
Sans domicile fixe;514;Procédures reconstructrices du système reproducteur féminin;13;Chirurgical;< 5;0
Sans domicile fixe;519;Procédures sur l'utérus et ses annexes pour léiomyome;13;Chirurgical;< 5;0
Sans domicile fixe;531;Infections du système reproducteur féminin;13;Médical;< 5;0
Sans domicile fixe;532;Troubles menstruels et autres troubles du système reproducteur féminin;13;Médical;< 5;< 5
Sans domicile fixe;540;Accouchement par césarienne;14;Chirurgical;13;0
Sans domicile fixe;541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;14;Chirurgical;< 5;0
Sans domicile fixe;544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;< 5;< 5
Sans domicile fixe;546;Autres procédures opératoires pour diagnostics obstétricaux excepté accouchement;14;Chirurgical;< 5;< 5
Sans domicile fixe;560;Accouchement par voie vaginale;14;Médical;48;< 5
Sans domicile fixe;561;Diagnostics du post-partum et post-avortement, sans procédure;14;Médical;< 5;0
Sans domicile fixe;563;Travail prématuré;14;Médical;< 5;0
Sans domicile fixe;564;Avortement, sans dilatation-curetage, ni curetage par aspiration, ni hystérotomie;14;Médical;< 5;0
Sans domicile fixe;566;Autres diagnostics en antepartum;14;Médical;8;8
Sans domicile fixe;591;Nouveau-né, poids de naissance 500-749 g sans procédure majeure;15;Médical;< 5;0
Sans domicile fixe;611;Nouveau-né, poids de naissance 1 500-1 999 g avec anomalie majeure;15;Médical;< 5;0
Sans domicile fixe;626;Nouveau-né, poids de naissance 2 000-2 499 g, normal ou nouveau-né avec autre problème;15;Médical;< 5;0
Sans domicile fixe;633;Nouveau-né, poids de naissance > 2 499 g avec anomalie majeure;15;Médical;< 5;0
Sans domicile fixe;634;Nouveau-né, poids de naissance > 2 499 g avec syndrome de détresse respiratoire ou autre affection respiratoire majeure;15;Médical;< 5;0
Sans domicile fixe;640;Nouveau-né, poids de naissance > 2 499 g, normal et avec autres problèmes;15;Médical;< 5;0
Sans domicile fixe;660;Diagnostics hématologiques et immunologiques majeurs excepté crise drépanocytaire et coagulation;16;Médical;< 5;0
Sans domicile fixe;662;Crise d'anémie à cellules falciformes;16;Médical;< 5;0
Sans domicile fixe;663;Autres anémies et troubles sanguins, troubles des organes hématopoïétiques;16;Médical;5;< 5
Sans domicile fixe;681;Autres procédures opératoires pour néoplasie lymphatique, hématopoïétique ou autre;17;Chirurgical;< 5;0
Sans domicile fixe;694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;17;Médical;0;< 5
Sans domicile fixe;696;Autre chimiothérapie;17;Médical;5;13
Sans domicile fixe;710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;18;Chirurgical;< 5;0
Sans domicile fixe;711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;18;Chirurgical;< 5;0
Sans domicile fixe;720;Septicémie et infections disséminées;18;Médical;6;0
Sans domicile fixe;721;Infections post-opératoires, post-traumatiques ou d'autre matériel;18;Médical;< 5;0
Sans domicile fixe;722;Fièvre;18;Médical;< 5;0
Sans domicile fixe;723;Maladie virale;18;Médical;< 5;0
Sans domicile fixe;724;Autres maladies infectieuses et parasitaires;18;Médical;< 5;0
Sans domicile fixe;740;Diagnostic de maladie mentale avec procédure opératoire;19;Chirurgical;< 5;0
Sans domicile fixe;750;Schizophrénie;19;Médical;< 5;0
Sans domicile fixe;751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;19;Médical;14;0
Sans domicile fixe;752;Troubles de la personnalité et du contrôle des impulsions;19;Médical;< 5;0
Sans domicile fixe;753;Troubles bipolaires;19;Médical;7;0
Sans domicile fixe;754;Dépression, excepté trouble dépressif majeur;19;Médical;< 5;0
Sans domicile fixe;755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;< 5;0
Sans domicile fixe;756;États d'anxiété et de délire aigus;19;Médical;27;0
Sans domicile fixe;757;Troubles organiques de la santé mentale;19;Médical;< 5;0
Sans domicile fixe;758;Troubles comportementaux;19;Médical;< 5;0
Sans domicile fixe;760;Autres troubles de la santé mentale;19;Médical;< 5;0
Sans domicile fixe;770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;20;Médical;< 5;0
Sans domicile fixe;772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;20;Médical;< 5;0
Sans domicile fixe;773;Abus d'opiacés et dépendance;20;Médical;6;0
Sans domicile fixe;774;Abus de cocaïne et dépendance;20;Médical;5;0
Sans domicile fixe;775;Abus d'alcool et dépendance;20;Médical;63;< 5
Sans domicile fixe;776;Abus d'autres drogues et dépendance;20;Médical;5;< 5
Sans domicile fixe;791;Procédures opératoires pour autres complications de traitement;21;Chirurgical;< 5;0
Sans domicile fixe;811;Réactions allergiques;21;Médical;< 5;0
Sans domicile fixe;812;Empoisonnement par agents médicamenteux;21;Médical;12;< 5
Sans domicile fixe;813;Autres complications de traitement;21;Médical;< 5;0
Sans domicile fixe;815;Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;8;0
Sans domicile fixe;816;Effets toxiques de substances non médicamenteuses;21;Médical;< 5;0
Sans domicile fixe;850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;23;Chirurgical;6;19
Sans domicile fixe;860;Rééducation;23;Médical;< 5;0
Sans domicile fixe;861;Signes, symptômes et autres facteurs influençant l'état de santé;23;Médical;19;14
Sans domicile fixe;862;Autre suivi de soins et convalescence;23;Médical;< 5;< 5
Sans domicile fixe;863;Suivi de soins néonatal;23;Médical;< 5;0
Sans domicile fixe;892;HIV avec une affection majeure en rapport avec le HIV;24;Médical;< 5;0
Sans domicile fixe;911;Procédure abdominale ou thoracique extensive pour polytraumatisme significatif;25;Chirurgical;< 5;0
Sans domicile fixe;912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;25;Chirurgical;6;0
Sans domicile fixe;950;Procédure extensive sans relation avec le diagnostic principal;0;Chirurgical;< 5;0
Sans domicile fixe;951;Procédure modérément étendue sans relation avec le diagnostic principal;0;Chirurgical;< 5;< 5
Sans domicile fixe;952;Procédure non extensive sans relation avec le diagnostic principal;0;Chirurgical;< 5;< 5
Total;;;;;1836284;2130568
