apr-drg;apr-drg_label;mdc_label;medisch_of_chirurgisch;soort_hospitalisatie;nis_code;gewest;aantal_verblijven
53;Epileptisch insult;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;3000;Waals Gewest;112
53;Epileptisch insult;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;48
53;Epileptisch insult;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;8
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;4 734
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;1 715
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;390
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;89
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;5
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;219
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;3000;Waals Gewest;101
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;19
54;Migraine en andere hoofdpijn;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;1 863
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;1 067
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;294
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;82
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;5
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;< 5
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;3000;Waals Gewest;6
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
55;Hoofdtrauma met coma > 1 uur of met hemorragie;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
56;Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;194
56;Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;108
56;Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;33
56;Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;14
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;6 097
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;2 434
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;586
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;199
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;20
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;3000;Waals Gewest;8
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;9999;Zonder vast verblijf;< 5
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;2000;Vlaams Gewest;11 194
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;3000;Waals Gewest;6 598
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;2 524
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;0;Buitenlands verblijf;262
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Klass. hosp.;9999;Zonder vast verblijf;10
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;2000;Vlaams Gewest;909
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;3000;Waals Gewest;504
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;139
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;0;Buitenlands verblijf;38
58;Andere stoornissen van het zenuwstelsel;MDC 01 : Zenuwstelsel;Medisch;Daghosp.;9999;Zonder vast verblijf;< 5
70;Procedures op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;270
70;Procedures op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;227
70;Procedures op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;54
70;Procedures op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;23
70;Procedures op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;147
70;Procedures op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;3000;Waals Gewest;92
70;Procedures op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;32
70;Procedures op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;0;Buitenlands verblijf;< 5
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;6 326
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;3 889
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;636
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;297
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;86 412
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;3000;Waals Gewest;43 473
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;12 219
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;0;Buitenlands verblijf;1 516
73;Procedures op het oog behalve op de orbita;MDC 02 : Oogaandoeningen;Chirurgisch;Daghosp.;9999;Zonder vast verblijf;46
80;Acute majeure ooginfecties;MDC 02 : Oogaandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;403
80;Acute majeure ooginfecties;MDC 02 : Oogaandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;204
80;Acute majeure ooginfecties;MDC 02 : Oogaandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;64
80;Acute majeure ooginfecties;MDC 02 : Oogaandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;9
80;Acute majeure ooginfecties;MDC 02 : Oogaandoeningen;Medisch;Daghosp.;2000;Vlaams Gewest;13
80;Acute majeure ooginfecties;MDC 02 : Oogaandoeningen;Medisch;Daghosp.;3000;Waals Gewest;< 5
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;1 707
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;987
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;273
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;35
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Daghosp.;2000;Vlaams Gewest;2 704
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Daghosp.;3000;Waals Gewest;1 008
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;259
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Daghosp.;0;Buitenlands verblijf;46
82;Oogstoornissen behalve majeure infecties;MDC 02 : Oogaandoeningen;Medisch;Daghosp.;9999;Zonder vast verblijf;< 5
89;Majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;1 412
89;Majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;3000;Waals Gewest;376
89;Majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;153
89;Majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;52
89;Majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;2000;Vlaams Gewest;18 679
89;Majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;3000;Waals Gewest;2 191
89;Majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;809
89;Majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;0;Buitenlands verblijf;144
90;Majeure procedures op larynx en trachea;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;152
90;Majeure procedures op larynx en trachea;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;3000;Waals Gewest;121
90;Majeure procedures op larynx en trachea;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;28
90;Majeure procedures op larynx en trachea;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;12
90;Majeure procedures op larynx en trachea;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;2000;Vlaams Gewest;74
90;Majeure procedures op larynx en trachea;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;3000;Waals Gewest;62
90;Majeure procedures op larynx en trachea;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;7
90;Majeure procedures op larynx en trachea;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;0;Buitenlands verblijf;< 5
91;Andere majeure procedures op hoofd en hals;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;345
91;Andere majeure procedures op hoofd en hals;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;3000;Waals Gewest;258
91;Andere majeure procedures op hoofd en hals;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;64
91;Andere majeure procedures op hoofd en hals;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;18
91;Andere majeure procedures op hoofd en hals;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;2000;Vlaams Gewest;34
91;Andere majeure procedures op hoofd en hals;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;3000;Waals Gewest;7
91;Andere majeure procedures op hoofd en hals;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
91;Andere majeure procedures op hoofd en hals;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;0;Buitenlands verblijf;10
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;3 081
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;3000;Waals Gewest;1 229
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;431
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;76
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;2000;Vlaams Gewest;17 615
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;3000;Waals Gewest;2 319
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;811
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;0;Buitenlands verblijf;123
92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;9999;Zonder vast verblijf;< 5
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;3 593
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;3000;Waals Gewest;1 329
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;445
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;82
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;2000;Vlaams Gewest;2 375
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;3000;Waals Gewest;587
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;258
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;0;Buitenlands verblijf;30
93;Procedures op sinussen en mastoïd;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;9999;Zonder vast verblijf;< 5
95;Palatoplastie en herstel van hazelip;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;91
95;Palatoplastie en herstel van hazelip;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;3000;Waals Gewest;69
95;Palatoplastie en herstel van hazelip;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;23
95;Palatoplastie en herstel van hazelip;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;< 5
95;Palatoplastie en herstel van hazelip;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;2000;Vlaams Gewest;15
95;Palatoplastie en herstel van hazelip;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;3000;Waals Gewest;< 5
95;Palatoplastie en herstel van hazelip;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
95;Palatoplastie en herstel van hazelip;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;0;Buitenlands verblijf;< 5
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;5 283
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;3000;Waals Gewest;1 942
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;654
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;83
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;2000;Vlaams Gewest;18 124
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;3000;Waals Gewest;12 174
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;2 902
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;0;Buitenlands verblijf;239
97;Procedures op tonsillen en adenoïden;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;9999;Zonder vast verblijf;< 5
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;7 738
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;3000;Waals Gewest;4 759
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;1 457
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;196
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;2000;Vlaams Gewest;27 816
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;3000;Waals Gewest;6 952
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;2 214
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;0;Buitenlands verblijf;335
98;Andere procedures op oren, neus, mond en keel;MDC 03 : Neus, keel en oren;Chirurgisch;Daghosp.;9999;Zonder vast verblijf;12
110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;2000;Vlaams Gewest;746
110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;3000;Waals Gewest;740
110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;208
110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;0;Buitenlands verblijf;24
110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;MDC 03 : Neus, keel en oren;Medisch;Daghosp.;2000;Vlaams Gewest;807
110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;MDC 03 : Neus, keel en oren;Medisch;Daghosp.;3000;Waals Gewest;538
110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;MDC 03 : Neus, keel en oren;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;103
110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;MDC 03 : Neus, keel en oren;Medisch;Daghosp.;0;Buitenlands verblijf;26
111;Vertigo en andere labyrintstoornissen;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;2000;Vlaams Gewest;4 282
111;Vertigo en andere labyrintstoornissen;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;3000;Waals Gewest;1 228
111;Vertigo en andere labyrintstoornissen;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;333
111;Vertigo en andere labyrintstoornissen;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;0;Buitenlands verblijf;83
111;Vertigo en andere labyrintstoornissen;MDC 03 : Neus, keel en oren;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
111;Vertigo en andere labyrintstoornissen;MDC 03 : Neus, keel en oren;Medisch;Daghosp.;2000;Vlaams Gewest;26
