région;drg_36;libellé_drg;mdc_36;type_de_drg;hospitalisation_classique;hospitalisation_de_jour
Domicile étranger;401;401 Procédures sur les surrénales et l'hypophyse;10;Chirurgical;6;0
Domicile étranger;403;403 Procédures pour obésité;10;Chirurgical;1 248;30
Domicile étranger;404;404 Procédures sur la thyroïde, les parathyroïdes ou le canal thyréoglosse;10;Chirurgical;61;0
Domicile étranger;405;405 Autres procédures pour troubles endocriniens, nutritionnels et métaboliques;10;Chirurgical;5;0
Domicile étranger;420;420 Diabète;10;Médical;95;0
Domicile étranger;421;421 Malnutrition, retard staturo-pondéral et autres troubles nutritionnels;10;Médical;78;71
Domicile étranger;422;422 Hypovolémie et troubles électrolytiques associés;10;Médical;29;0
Domicile étranger;423;423 Anomalies congénitales du métabolisme;10;Médical;8;6
Domicile étranger;424;424 Autres troubles endocriniens;10;Médical;18;0
Domicile étranger;425;425 Autres troubles électrolytiques non hypovolémiques;10;Médical;21;0
Domicile étranger;426;426 Troubles non hypovolémiques du bilan du sodium;10;Médical;23;0
Domicile étranger;427;427 Troubles thyroïdiens;10;Médical;14;0
Domicile étranger;440;440 Transplantation rénale;11;Chirurgical;23;0
Domicile étranger;441;441 Procédures majeures sur la vessie;11;Chirurgical;43;0
Domicile étranger;442;442 Procédures sur les reins et les voies urinaires pour affection maligne;11;Chirurgical;53;< 5
Domicile étranger;443;443 Procédures sur les reins et les voies urinaires pour affection non maligne;11;Chirurgical;137;85
Domicile étranger;444;444 Procédure pour installation du dispositif d'accès pour dialyse rénale et réparation de vaisseaux;11;Chirurgical;7;< 5
Domicile étranger;445;445 Autres procédures sur la vessie;11;Chirurgical;41;6
Domicile étranger;446;446 Procédures uréthrales et transuréthrales;11;Chirurgical;196;101
Domicile étranger;447;447 Autres procédures sur les reins, les voies urinaires et procédures associées;11;Chirurgical;< 5;< 5
Domicile étranger;461;461 Affection maligne des reins et voies urinaires;11;Médical;14;40
Domicile étranger;462;462 Néphrite et néphrose;11;Médical;17;< 5
Domicile étranger;463;463 Infections des reins et voies urinaires;11;Médical;229;10
Domicile étranger;465;465 Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;11;Médical;151;216
Domicile étranger;466;466 Dysfonctionnement, réaction et complic. de matériel ou de procédure génito-urinaire;11;Médical;42;22
Domicile étranger;468;468 Autres diagnostics, signes et symptômes du rein et des voies urinaires;11;Médical;129;403
Domicile étranger;469;469 Traumatisme aigue du rein;11;Médical;16;0
Domicile étranger;470;470 Maladie rénale chronique;11;Médical;33;< 5
Domicile étranger;480;480 Procédures majeures sur le bassin masculin;12;Chirurgical;122;0
Domicile étranger;482;482 Prostatectomie transurétrale;12;Chirurgical;140;11
Domicile étranger;483;483 Procédures sur le pénis, les testicules et le scrotum;12;Chirurgical;68;107
Domicile étranger;484;484 Autres procédures sur le système reproducteur masculin et procédures associées;12;Chirurgical;25;< 5
Domicile étranger;500;500 Affection maligne du système reproducteur masculin;12;Médical;22;48
Domicile étranger;501;501 Diagnostics du système reproducteur masculin excepté affections malignes;12;Médical;70;333
Domicile étranger;510;510 Eviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;13;Chirurgical;27;0
Domicile étranger;511;511 Procédures sur utérus et annexes pour affection maligne des ovaires et ses annexes;13;Chirurgical;25;0
Domicile étranger;512;512 Procédures sur utérus et annexes pour affections malignes excepté des ovaires et ses annexes;13;Chirurgical;22;0
Domicile étranger;513;513 Procédures sur uterus/annexes pour affection non maligne excepté léiomyome;13;Chirurgical;218;141
Domicile étranger;514;514 Procédures réconstructives du système reproducteur féminin;13;Chirurgical;49;< 5
Domicile étranger;517;517 Dilatation et curetage pour des diagnostics non-obstétricaux;13;Chirurgical;0;83
Domicile étranger;518;518 Autres procédures sur le système reproducteur féminin et procédures associées;13;Chirurgical;34;37
Domicile étranger;519;519 Procédures sur utérus/annexes pour léiomyome;13;Chirurgical;87;30
Domicile étranger;530;530 Affection maligne du système reproducteur féminin;13;Médical;30;22
Domicile étranger;531;531 Infections du système reproducteur féminin;13;Médical;10;< 5
Domicile étranger;532;532 Troubles menstruels et autres troubles du système reproducteur féminin;13;Médical;28;118
Domicile étranger;540;540 Accouchement par césarienne;14;Chirurgical;241;0
Domicile étranger;541;541 Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;14;Chirurgical;20;< 5
Domicile étranger;542;542 Accouchement par voie vaginale avec proc. compl., excepté stérilisat. ou dilat. et curet.;14;Chirurgical;13;0
Domicile étranger;544;544 Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;24;105
Domicile étranger;545;545 Procédure pour grossesse ectopique;14;Chirurgical;15;< 5
Domicile étranger;546;546 Autres procédures en salle d'opération pour diagnostics obstétricaux excepté accouchement;14;Chirurgical;60;< 5
Domicile étranger;560;560 Accouchement par voie vaginale;14;Médical;649;23
Domicile étranger;561;561 Diagnostics du post-partum et post-avortement, sans procédure;14;Médical;24;< 5
Domicile étranger;563;563 Travail prématuré;14;Médical;48;0
Domicile étranger;564;564 Avortement, sans dilatation et curetage, curetage par aspiration ou hystérotomie;14;Médical;16;7
Domicile étranger;565;565 Faux travail;14;Médical;13;< 5
Domicile étranger;566;566 Autres diagnostics en antepartum;14;Médical;120;40
Domicile étranger;581;581 Nouveau-né, transferé dans les 5 jours, né ici;15;Médical;< 5;0
Domicile étranger;583;583 Nouveau-né, avec ECMO;15;Chirurgical;< 5;0
Domicile étranger;588;588 Nouveau-né, poids de naissance < 1500g, avec procédure majeure;15;Chirurgical;< 5;0
Domicile étranger;589;589 Nouveau-né, poids de nais. <  500g, ou poids de nais. 500-999g et age gestat. < 24 semaines, ou poids de nais. 500-749g avec anomalie majeure ou sans intervention de maintien de la vie;15;Médical;< 5;0
Domicile étranger;591;591 Nouveau-né, poids de naissance 500-749g sans procédure majeure;15;Médical;< 5;0
Domicile étranger;593;593 Nouveau-né, poids de naissance 750-999g sans procédure majeure;15;Médical;7;0
Domicile étranger;602;602 Nouveau-né, poids de nais. 1000-1249g avec syndrôme de détresse resp./autres anom. resp. maj. ou anom. maj.;15;Médical;< 5;0
Domicile étranger;603;603 Nouveau-né, poids de naissance 1000-1249g avec ou sans autre affection significative;15;Médical;< 5;0
Domicile étranger;607;607 Nouveau-né, poids de nais. 1250-1499g avec syndrôme de détresse resp./autres anom. respir. maj. ou anom. maj.;15;Médical;9;0
Domicile étranger;608;608 Nouveau-né, poids de naissance 1250-1499g avec/sans autre affection significative;15;Médical;< 5;0
Domicile étranger;609;609 Nouveau-né, poids de naissance 1500-2499g avec procédure majeure;15;Chirurgical;< 5;0
Domicile étranger;611;611 Nouveau-né, poids de naissance 1500-1999g avec anomalie majeure;15;Médical;5;0
Domicile étranger;612;612 Nouveau-né, poids de naissance 1500-1999g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;6;0
Domicile étranger;614;614 Nouveau-né, poids de naissance 1500-1999g avec ou sans autre affection significative;15;Médical;6;0
Domicile étranger;621;621 Nouveau-né, poids de naissance 2000-2499g avec anomalie majeure;15;Médical;< 5;0
Domicile étranger;622;622 Nouveau-né, poids de naissance 2000-2499g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;< 5;0
Domicile étranger;623;623 Nouveau-né, poids de naissance 2000-2499g avec infections congénitales ou périnatales;15;Médical;< 5;0
Domicile étranger;625;625 Nouveau-né, poids de naissance 2000-2499g, né ici, avec autre affection significative;15;Médical;5;0
Domicile étranger;626;626 Nouveau-né, poids de naissance 2000-2499g, nouveau-né normal ou nouveau-né avec autre problème;15;Médical;< 5;0
Domicile étranger;630;630 Nouveau-né , poids de naissance > 2499g avec procédure cardiovasculaire majeure;15;Chirurgical;12;0
Domicile étranger;633;633 Nouveau-né, poids de naissance > 2499g avec anomalie majeure;15;Médical;9;0
Domicile étranger;634;634 Nouveau-né, poids de naissance > 2499g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;9;0
Domicile étranger;636;636 Nouveau-né, poids de naissance > 2499g avec infection congénitale ou périnatale;15;Médical;< 5;0
Domicile étranger;639;639 Nouveau-né, poids de naissance > 2499g avec autre affection significative;15;Médical;8;0
Domicile étranger;640;640 Nouveau-né, poids de naissance > 2499g, nouveau-né normal ou nouveau-né avec autres problèmes;15;Médical;11;0
Domicile étranger;650;650 Splénectomie;16;Chirurgical;< 5;0
Domicile étranger;651;651 Autres procédures sur sang et organes hématopoïétiques;16;Chirurgical;14;9
Domicile étranger;660;660 Diagnostics hématol./immunol. majeurs excepté crise drépanocytaire et crise de la coagulation;16;Médical;51;82
Domicile étranger;661;661 Troubles de la coagulation et des plaquettes;16;Médical;11;12
Domicile étranger;662;662 Crise d'anémie à cellules falciformes;16;Médical;14;0
Domicile étranger;663;663 Autres anémies et troubles sanguins et troubles des organes hematopoïétiques;16;Médical;79;156
Domicile étranger;680;680 Procédures majeures en salle d'opération pour néoplasie lymphatique/hématopoïétique/autre;17;Chirurgical;25;0
Domicile étranger;681;681 Autres procédures en salle d'opération pour néoplasie lymphatique/hématopoïétique/autre;17;Chirurgical;44;25
Domicile étranger;690;690 Leucémie aiguë;17;Médical;22;91
Domicile étranger;691;691 Lymphome, myélome et leucémie non aiguë;17;Médical;39;60
Domicile étranger;692;692 Radiothérapie;17;Médical;11;0
Domicile étranger;694;694 Affections malignes, lymphatiques et autres, et néoplasmes de comportement incertain;17;Médical;32;66
Domicile étranger;695;695 Chimiotherapie pour leucémie aiguë;17;Médical;38;323
Domicile étranger;696;696 Autre chimiotherapie;17;Médical;303;5 802
Domicile étranger;710;710 Infections et maladies parasitaires incluant le HIV avec procédure en salle d'opération;18;Chirurgical;22;< 5
Domicile étranger;711;711 Infections d'un dispositif post-opératoires, post-traumatiques et autres avec procédure en salle d'opération;18;Chirurgical;53;9
Domicile étranger;720;720 Septicémie et infections disséminées;18;Médical;111;0
Domicile étranger;721;721 Infections d'un dispositif post-opératoires, post-traumatiques et autres;18;Médical;73;5
Domicile étranger;722;722 Fièvre;18;Médical;44;0
Domicile étranger;723;723 Maladie virale;18;Médical;69;0
Domicile étranger;724;724 Autres maladies infectieuses et parasitaires;18;Médical;40;< 5
Domicile étranger;740;740 Diagnostic de maladie mentale avec procédure en salle d'opération;19;Chirurgical;32;6
Domicile étranger;750;750 Schizophrénie;19;Médical;9;0
Domicile étranger;751;751 Troubles dépressifs majeurs et psychoses autres/non spécifiées;19;Médical;28;0
Domicile étranger;752;752 Troubles de la personnalité et du contrôle des impulsions;19;Médical;< 5;0
Domicile étranger;753;753 Troubles bipolaires;19;Médical;12;0
Domicile étranger;754;754 Dépression, excepté trouble dépressif majeur;19;Médical;14;0
Domicile étranger;755;755 Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;15;0
Domicile étranger;756;756 Etats d'anxiété et de délire aigus;19;Médical;36;0
Domicile étranger;757;757 Troubles organiques de la santé mentale;19;Médical;< 5;< 5
Domicile étranger;758;758 Troubles comportementaux;19;Médical;7;0
Domicile étranger;759;759 Troubles de la nutrition;19;Médical;< 5;< 5
Domicile étranger;760;760 Autres troubles de la santé mentale;19;Médical;39;7
Domicile étranger;770;770 Abus ou dépendance à l'alcool et à la drogue, sortie contre l'avis medical;20;Médical;8;0
Domicile étranger;772;772 Dépendance à l'alcool et à la drogue avec revalidation ou thérapie de revalidation/désintoxication;20;Médical;8;0
Domicile étranger;773;773 Abus et dépendance aux opiacés;20;Médical;5;0
Domicile étranger;774;774 Abus et dépendance à la cocaïne;20;Médical;12;0
Domicile étranger;775;775 Abus et dépendance a l'alcool;20;Médical;143;< 5
Domicile étranger;776;776 Abus et dépendance à d'autres drogues;20;Médical;7;0
Domicile étranger;792;792 Procédures extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;26;6
Domicile étranger;793;793 Procédures modérément extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;37;18
Domicile étranger;794;794 Procédures non extensives en salle d'opération pour autres complications du traitement;21;Chirurgical;17;8
Domicile étranger;810;810 Hémorragie ou hématome dues à complication;21;Médical;30;0
Domicile étranger;811;811 Réactions allergiques;21;Médical;18;0
Domicile étranger;812;812 Empoisonnement par agents médicamenteux;21;Médical;40;< 5
Domicile étranger;813;813 Autres complications de traitement;21;Médical;65;18
Domicile étranger;815;815 Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;40;0
Domicile étranger;816;816 Effets toxiques de substances non médicamenteuses;21;Médical;22;0
Domicile étranger;817;817 Surdosage;21;Médical;40;0
Domicile étranger;841;841 Brûlures extensives du troisième degré avec greffe de peau;22;Chirurgical;< 5;0
Domicile étranger;842;842 Brûlures avec greffe de peau excepté les brûlures extensives du 3ème degré;22;Chirurgical;12;< 5
Domicile étranger;843;843 Brûlures extensives du troisième degré ou de l'epaisseur totale sans greffe de peau;22;Médical;< 5;0
Domicile étranger;844;844 Brûlures de l'epaisseur partielle sans greffe de peau;22;Médical;19;< 5
Domicile étranger;850;850 Procédure avec diagn. de rééducation, soins de suite ou autre contact avec services de santé;23;Chirurgical;157;2 101
Domicile étranger;860;860 Revalidation;23;Médical;38;< 5
Domicile étranger;861;861 Signes, symptômes et autres facteurs influencant l'état de santé;23;Médical;337;2 759
Domicile étranger;862;862 Autre soins de suite et convalescence;23;Médical;281;791
Domicile étranger;863;863 Soins de suite néonataux;23;Médical;< 5;0
Domicile étranger;890;890 HIV avec multiples affections majeures associées au HIV;24;Médical;< 5;0
Domicile étranger;892;892 HIV avec affections majeures associées au HIV;24;Médical;9;0
Domicile étranger;894;894 HIV avec une seule affection significative associée au HIV ou sans affections significatives associées;24;Médical;6;< 5
Domicile étranger;910;910 Craniotomie pour polytraumatisme significatif;25;Chirurgical;16;0
Domicile étranger;911;911 Procédures abdominales/thoraciques extensives pour polytraumatisme significatif;25;Chirurgical;9;< 5
Domicile étranger;912;912 Procédures musculo-squelettiques et autres pour polytaumatisme significatif;25;Chirurgical;57;0
Domicile étranger;930;930 Polytraumatisme significatif sans procédure en salle d'opération;25;Médical;45;< 5
Domicile étranger;950;950 Procédure extensive sans rélation avec le diagnostic principal;00;Chirurgical;64;10
Domicile étranger;951;951 Procédure modérément extensive sans rélation avec le diagnostic principal;00;Chirurgical;84;36
Domicile étranger;952;952 Procédure non extensive sans rélation avec le diagnostic principal;00;Chirurgical;83;17
Domicile étranger;955;955 Diagnostic principal non valable comme diagnostic de sortie;00;Autre;< 5;0
Domicile étranger;956;956 Sejour non groupable;00;Autre;< 5;0
Domicile étranger;MMM;MMM Hospitalisation de jour;SS;Autre;0;107
Sans domicile fixe;005;005 Trachéostomie avec ventilation mécanique de longue durée sans procédure extensive;PP;Chirurgical;< 5;0
Sans domicile fixe;009;009 Oxygénation corporelle par membrane (ECMO);PP;Chirurgical;< 5;0
Sans domicile fixe;020;020 Craniotomie pour traumatisme;01;Chirurgical;< 5;0
Sans domicile fixe;021;021 Craniotomie excepté pour traumatisme;01;Chirurgical;< 5;0
Sans domicile fixe;024;024 Procédures vasculaires extracrâniennes;01;Chirurgical;< 5;0
Sans domicile fixe;026;026 Autres procédures sur le système nerveux et procédures associées;01;Chirurgical;< 5;12
Sans domicile fixe;042;042 Troubles dégenératifs du système nerveux excepté la sclérose en plaques;01;Médical;< 5;0
Sans domicile fixe;043;043 Sclérose en plaques et autres maladies démyélinisantes;01;Médical;< 5;0
Sans domicile fixe;044;044 Hémorragie intracrânienne;01;Médical;< 5;0
Sans domicile fixe;045;045 AVC et occlusion précérébrale avec infarctus;01;Médical;5;0
Sans domicile fixe;047;047 Ischémie cérébrale transitoire (TIA);01;Médical;< 5;0
Sans domicile fixe;052;052 Altération de la conscience;01;Médical;< 5;0
Sans domicile fixe;053;053 Crise épileptique;01;Médical;21;< 5
Sans domicile fixe;054;054 Migraine et autres céphalées;01;Médical;< 5;0
Sans domicile fixe;055;055 Traumatisme crânien avec coma > 1 heure ou avec hémorragie;01;Médical;6;< 5
Sans domicile fixe;057;057 Contusion, fract. du crâne fermée non spéc., traumatisme intracrân. non compl., coma < 1hr ou sans coma;01;Médical;11;< 5
Sans domicile fixe;058;058 Autres troubles du système nerveux;01;Médical;6;0
Sans domicile fixe;073;073 Procédures sur l'oeil et sur l'orbite;02;Chirurgical;< 5;7
Sans domicile fixe;082;082 Infections oculaires et autres troubles oculaires;02;Médical;5;< 5
Sans domicile fixe;089;089 Procédures majeures sur les os de la face et du crâne;03;Chirurgical;< 5;< 5
Sans domicile fixe;092;092 Procédures sur les os de la face, excepté procédures majeures sur les os du crâne/de la face;03;Chirurgical;6;0
Sans domicile fixe;097;097 Procédures sur les amygdales et les végétations;03;Chirurgical;0;5
Sans domicile fixe;098;098 Autres procédures sur l'oreille, le nez, la bouche et la gorge;03;Chirurgical;< 5;6
Sans domicile fixe;110;110 Affections malignes de l'oreille, le nez, la bouche, la gorge, le crâne/la face;03;Médical;< 5;0
Sans domicile fixe;111;111 Vertige et autres troubles labyrinthiques;03;Médical;< 5;0
Sans domicile fixe;113;113 Infections des voies aériennes supérieures;03;Médical;< 5;0
Sans domicile fixe;114;114 Maladies et troubles dentaires et buccales;03;Médical;< 5;12
Sans domicile fixe;115;115 Autres diagnostics de l'oreille, le nez, la bouche, la gorge, le crâne/la face;03;Médical;11;27
Sans domicile fixe;130;130 Affection du système respiratoire avec assistance ventilatoire pendant + de 96 heures;04;Médical;< 5;0
Sans domicile fixe;133;133 Insuffisance respiratoire;04;Médical;6;0
Sans domicile fixe;134;134 Embolie pulmonaire;04;Médical;< 5;0
Sans domicile fixe;135;135 Traumatisme majeur respiratoire et thoracique;04;Médical;< 5;0
Sans domicile fixe;136;136 Affection maligne respiratoire;04;Médical;< 5;0
Sans domicile fixe;137;137 Inflammations et infections majeures du système respiratoire;04;Médical;11;< 5
Sans domicile fixe;138;138 Bronchiolite et pneumonie à virus respiratoire syncytial (RSV);04;Médical;< 5;0
Sans domicile fixe;139;139 Autre pneumonie;04;Médical;28;0
Sans domicile fixe;140;140 Maladie pulmonaire obstructive chronique;04;Médical;7;0
Sans domicile fixe;141;141 Asthme;04;Médical;< 5;0
Sans domicile fixe;142;142 Maladies pulmonaires interstitielles et alvéolaires;04;Médical;< 5;0
Sans domicile fixe;143;143 Autres diagnostics respiratoires, excepté les signes, symptômes et diagnostics mineurs;04;Médical;< 5;0
Sans domicile fixe;144;144 Signes respiratoires, symptômes et diagnostics mineurs;04;Médical;7;0
Sans domicile fixe;145;145 Bronchite aiguë et symptômes associés;04;Médical;6;0
Sans domicile fixe;163;163 Procédures sur les valves cardiaques sans infarctus du myocarde aigu ou DP complexe;05;Chirurgical;< 5;0
Sans domicile fixe;171;171 Implantation du pacemaker permanent sans infarctus aigu du myocard., décomp. cardiaque ou choc;05;Chirurgical;< 5;0
Sans domicile fixe;174;174 Procédures coronariennes percutanées avec infarctus aigu du myocarde;05;Chirurgical;7;0
Sans domicile fixe;175;175 Procédures coronariennes percutanées sans infarctus aigu du myocarde;05;Chirurgical;6;< 5
Sans domicile fixe;177;177 Révision du pacemaker et du défibrillateur cardiaque, excepté le remplacement de l'appareil;05;Chirurgical;< 5;0
Sans domicile fixe;180;180 Autres procédures sur le système circulatoire;05;Chirurgical;< 5;0
Sans domicile fixe;181;181 Procédures sur les artères des membres inférieurs;05;Chirurgical;< 5;0
Sans domicile fixe;182;182 Autres procédures sur les vaisseaux périphériques;05;Chirurgical;0;< 5
Sans domicile fixe;190;190 Infarctus aigu du myocarde;05;Médical;< 5;< 5
Sans domicile fixe;191;191 Cathétérisme cardiaque pour maladie coronarienne;05;Médical;< 5;< 5
Sans domicile fixe;192;192 Cathétérisme cardiaque pour autres affections non coronariennes;05;Médical;6;< 5
Sans domicile fixe;194;194 Insuffisance cardiaque;05;Médical;< 5;0
Sans domicile fixe;196;196 Arrêt cardiaque et choc;05;Médical;< 5;0
Sans domicile fixe;197;197 Troubles vasculaires, périphériques et autres;05;Médical;< 5;0
Sans domicile fixe;198;198 Angine de poitrine et athérosclérose coronaire;05;Médical;< 5;< 5
Sans domicile fixe;199;199 Hypertension;05;Médical;< 5;0
Sans domicile fixe;201;201 Arythmie cardiaque et troubles de la conduction;05;Médical;< 5;0
Sans domicile fixe;203;203 Douleur thoracique;05;Médical;< 5;0
Sans domicile fixe;204;204 Syncope et collapsus;05;Médical;< 5;0
Sans domicile fixe;206;206 Dysfonctionnement, réaction et complic. du matériel ou de la procédure cardiaque/vasculaire;05;Médical;< 5;0
Sans domicile fixe;207;207 Autres diagnostics du système circulatoire;05;Médical;6;0
Sans domicile fixe;220;220 Procédures majeures sur l'oesophage, l'estomac et le duodénum;06;Chirurgical;< 5;0
Sans domicile fixe;222;222 Autres procédures sur l'oesophage, l'estomac et le duodénum;06;Chirurgical;< 5;0
Sans domicile fixe;226;226 Procédures sur l'anus;06;Chirurgical;< 5;< 5
Sans domicile fixe;227;227 Procédures pour hernie, excepté procédures pour hernie inguinale, fémorale et ombilicale;06;Chirurgical;< 5;0
Sans domicile fixe;228;228 Procédures pour hernie inguinale, fémorale et ombilicale;06;Chirurgical;< 5;< 5
Sans domicile fixe;230;230 Procédures majeures sur l'intestin grêle;06;Chirurgical;< 5;0
Sans domicile fixe;231;231 Procédures majeures sur le gros intestin;06;Chirurgical;< 5;0
Sans domicile fixe;233;233 Appendicectomie avec diagnose principale complexe;06;Chirurgical;< 5;0
Sans domicile fixe;234;234 Appendicectomie sans diagnose principale complexe;06;Chirurgical;5;0
Sans domicile fixe;240;240 Affections malignes du système digestif;06;Médical;< 5;0
Sans domicile fixe;241;241 Ulcère peptique et gastrite;06;Médical;< 5;< 5
Sans domicile fixe;242;242 Troubles majeurs de l'oesophage;06;Médical;< 5;0
Sans domicile fixe;243;243 Autres troubles de l'oesophage;06;Médical;5;< 5
Sans domicile fixe;244;244 Diverticulite et diverticulose;06;Médical;< 5;0
Sans domicile fixe;245;245 Maladie inflammatoire de l'intestin;06;Médical;< 5;0
Sans domicile fixe;248;248 Infections gastro-intestinales et péritonéales majeures;06;Médical;< 5;0
Sans domicile fixe;249;249 Autre gastro-entérite, nausée et vomissement;06;Médical;5;0
Sans domicile fixe;251;251 Douleur abdominale;06;Médical;6;< 5
Sans domicile fixe;252;252 Dysfonctionnement, réaction et complic, de dispositif ou de procédure gastro-intestinaux;06;Médical;< 5;0
Sans domicile fixe;253;253 Hémorragie gastro-intestinale, autre et non specifiée;06;Médical;< 5;0
Sans domicile fixe;254;254 Autres diagnostics du système digestif;06;Médical;11;10
Sans domicile fixe;263;263 Cholécystectomie;07;Chirurgical;< 5;0
Sans domicile fixe;279;279 Coma hépatique et autres troubles hépatiques majeurs aigus;07;Médical;< 5;0
Sans domicile fixe;280;280 Maladie hépatique alcoolique;07;Médical;8;< 5
Sans domicile fixe;281;281 Affection maligne du système hépatobiliaire et du pancréas;07;Médical;0;< 5
Sans domicile fixe;282;282 Troubles du pancréas excepté affections malignes;07;Médical;13;0
Sans domicile fixe;283;283 Autres troubles du foie;07;Médical;< 5;0
Sans domicile fixe;284;284 Troubles de la vésicule biliaire et des voies biliaires;07;Médical;7;0
Sans domicile fixe;301;301 Remplacement de l'articulation de la hanche;08;Chirurgical;10;0
Sans domicile fixe;302;302 Remplacement de l'articulation du genou;08;Chirurgical;< 5;< 5
Sans domicile fixe;304;304 Arthrodèse dorso-lombaire excepté déviation du dos;08;Chirurgical;< 5;0
Sans domicile fixe;308;308 Réparation d'une fracture de la hanche et du fémur;08;Chirurgical;6;0
Sans domicile fixe;309;309 Autre chirurgie significative de la hanche et du fémur;08;Chirurgical;< 5;< 5
Sans domicile fixe;310;310 Excision et décompression du disque intervertébral;08;Chirurgical;< 5;0
Sans domicile fixe;312;312 Greffe cutanée, excepté de la main, pour diagnostics musculo-squelettiques et du tissu conjonctif;08;Chirurgical;< 5;0
Sans domicile fixe;313;313 Procédures sur le genou et la jambe, excepté le pied;08;Chirurgical;10;7
Sans domicile fixe;314;314 Procédures sur le pied et les orteils;08;Chirurgical;7;< 5
Sans domicile fixe;315;315 Procédures sur l'épaule, le bras et l'avant-bras excepté le remplacement de l'articulation;08;Chirurgical;8;8
Sans domicile fixe;316;316 Procédures sur la main et le poignet;08;Chirurgical;< 5;15
Sans domicile fixe;317;317 Procédures sur le tendon, le muscle et autres tissus mous;08;Chirurgical;< 5;< 5
Sans domicile fixe;320;320 Autres procédures sur le système musculo-squelettique et le tissu conjonctif;08;Chirurgical;< 5;6
Sans domicile fixe;321;321 Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excis./décompres. de disque;08;Chirurgical;< 5;0
Sans domicile fixe;342;342 Fracture ou luxation excepté du fémur, du bassin et du dos;08;Médical;16;17
Sans domicile fixe;344;344 Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;08;Médical;0;< 5
Sans domicile fixe;346;346 Troubles du tissu conjonctif;08;Médical;< 5;0
Sans domicile fixe;347;347 Autres troubles, fractures et traumatismes du dos et du cou;08;Médical;7;14
Sans domicile fixe;349;349 Dysfonctionnement, réaction et complic. de matériel ou de procédure orthopédiques;08;Médical;< 5;< 5
Sans domicile fixe;351;351 Autres diagnostics du système musculo-squelettique et du tissu conjonctif;08;Médical;10;6
Sans domicile fixe;361;361 Greffe cutanée pour diagnotics de la peau et du tissu sous-cutane;09;Chirurgical;< 5;< 5
Sans domicile fixe;363;363 Procédures mammaires, excepté mastectomie;09;Chirurgical;< 5;< 5
Sans domicile fixe;364;364 Autres procédures sur la peau, les tissus sous-cutanés et procédures associées;09;Chirurgical;< 5;14
Sans domicile fixe;380;380 Ulcères cutanés;09;Médical;< 5;0
Sans domicile fixe;383;383 Cellulite et autres infections de la peau;09;Médical;30;< 5
Sans domicile fixe;384;384 Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;09;Médical;17;15
Sans domicile fixe;385;385 Autres troubles de la peau, du tissu sous-cutané et du sein;09;Médical;< 5;7
Sans domicile fixe;403;403 Procédures pour obésité;10;Chirurgical;< 5;0
Sans domicile fixe;405;405 Autres procédures pour troubles endocriniens, nutritionnels et métaboliques;10;Chirurgical;< 5;0
Sans domicile fixe;420;420 Diabète;10;Médical;9;0
Sans domicile fixe;421;421 Malnutrition, retard staturo-pondéral et autres troubles nutritionnels;10;Médical;< 5;< 5
Sans domicile fixe;424;424 Autres troubles endocriniens;10;Médical;< 5;0
Sans domicile fixe;426;426 Troubles non hypovolémiques du bilan du sodium;10;Médical;< 5;0
Sans domicile fixe;427;427 Troubles thyroïdiens;10;Médical;< 5;0
Sans domicile fixe;441;441 Procédures majeures sur la vessie;11;Chirurgical;< 5;0
Sans domicile fixe;442;442 Procédures sur les reins et les voies urinaires pour affection maligne;11;Chirurgical;< 5;0
Sans domicile fixe;443;443 Procédures sur les reins et les voies urinaires pour affection non maligne;11;Chirurgical;< 5;0
Sans domicile fixe;444;444 Procédure pour installation du dispositif d'accès pour dialyse rénale et réparation de vaisseaux;11;Chirurgical;< 5;0
Sans domicile fixe;446;446 Procédures uréthrales et transuréthrales;11;Chirurgical;< 5;< 5
Sans domicile fixe;462;462 Néphrite et néphrose;11;Médical;< 5;0
Sans domicile fixe;463;463 Infections des reins et voies urinaires;11;Médical;12;0
Sans domicile fixe;465;465 Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;11;Médical;< 5;0
Sans domicile fixe;468;468 Autres diagnostics, signes et symptômes du rein et des voies urinaires;11;Médical;5;< 5
Sans domicile fixe;469;469 Traumatisme aigue du rein;11;Médical;< 5;0
Sans domicile fixe;470;470 Maladie rénale chronique;11;Médical;< 5;< 5
Sans domicile fixe;482;482 Prostatectomie transurétrale;12;Chirurgical;< 5;0
Sans domicile fixe;483;483 Procédures sur le pénis, les testicules et le scrotum;12;Chirurgical;< 5;< 5
