gewest;drg_36;drg_beschrijving;mdc_36;soort_drg;klassieke_hospitalisatie;daghospitalisatie
Buitenlands verblijf;180;180 Andere procedures op circulatoir systeem;05;Chirurgisch;14;80
Buitenlands verblijf;181;181 Procedures op arteries van onderste ledematen;05;Chirurgisch;171;11
Buitenlands verblijf;182;182 Andere perifere vasculaire procedures;05;Chirurgisch;87;30
Buitenlands verblijf;190;190 Acuut myocardinfarct;05;Medisch;84;8
Buitenlands verblijf;191;191 Hartkatheterisatie voor coronaire ziekten;05;Medisch;124;191
Buitenlands verblijf;192;192 Hartkatheterisatie voor andere niet-coronaire aandoeningen;05;Medisch;154;68
Buitenlands verblijf;193;193 Acute en subacute endocarditis;05;Medisch;< 5;0
Buitenlands verblijf;194;194 Hartfalen;05;Medisch;181;< 5
Buitenlands verblijf;196;196 Hartstilstand en shock;05;Medisch;9;< 5
Buitenlands verblijf;197;197 Perifere en andere vasculaire stoornissen;05;Medisch;65;19
Buitenlands verblijf;198;198 Angina pectoris en coronaire atherosclerose;05;Medisch;29;< 5
Buitenlands verblijf;199;199 Hypertensie;05;Medisch;34;0
Buitenlands verblijf;200;200 Structurele hartaandoeningen en kleplijden;05;Medisch;18;< 5
Buitenlands verblijf;201;201 Hartaritmie en geleidingsstoornissen;05;Medisch;179;73
Buitenlands verblijf;203;203 Thoracale pijn;05;Medisch;42;5
Buitenlands verblijf;204;204 Syncope en collaps;05;Medisch;78;5
Buitenlands verblijf;205;205 Cardiomyopathie;05;Medisch;5;0
Buitenlands verblijf;206;206 Dysfunctie, reactie op en compl. op cardiaal of vasc. hulpmiddel of procedure;05;Medisch;21;15
Buitenlands verblijf;207;207 Andere diagnosen van het circulatoir systeem;05;Medisch;46;8
Buitenlands verblijf;220;220 Majeure procedures op oesofagus, maag en duodenum;06;Chirurgisch;85;0
Buitenlands verblijf;222;222 Andere procedures op oesofagus, maag, duodenum;06;Chirurgisch;46;26
Buitenlands verblijf;223;223 Andere procedures op dunne en dikke darm;06;Chirurgisch;25;13
Buitenlands verblijf;224;224 Peritoneale adhesiolyse;06;Chirurgisch;36;< 5
Buitenlands verblijf;226;226 Procedures op anus;06;Chirurgisch;52;73
Buitenlands verblijf;227;227 Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;06;Chirurgisch;102;36
Buitenlands verblijf;228;228 Procedures voor hernia inguinalis, femoralis en umbilicalis;06;Chirurgisch;104;123
Buitenlands verblijf;229;229 Andere procedures op spijsverteringsstelsel en abdomen;06;Chirurgisch;62;34
Buitenlands verblijf;230;230 Majeure procedures op dunne darm;06;Chirurgisch;131;< 5
Buitenlands verblijf;231;231 Majeure procedures op dikke darm;06;Chirurgisch;138;5
Buitenlands verblijf;232;232 Fundoplicatie van maag;06;Chirurgisch;15;0
Buitenlands verblijf;233;233 Appendectomie met complexe hoofddiagnose;06;Chirurgisch;27;< 5
Buitenlands verblijf;234;234 Appendectomie zonder complexe hoofddiagnose;06;Chirurgisch;126;5
Buitenlands verblijf;240;240 Maligne aandoeningen van spijsverteringsstelsel;06;Medisch;106;88
Buitenlands verblijf;241;241 Peptisch ulcus en gastritis;06;Medisch;75;113
Buitenlands verblijf;242;242 Majeure slokdarmstoorinissen;06;Medisch;11;< 5
Buitenlands verblijf;243;243 Andere slokdarmstoornissen;06;Medisch;82;143
Buitenlands verblijf;244;244 Diverticulitis en diverticulosis;06;Medisch;66;130
Buitenlands verblijf;245;245 Inflammatoire darmziekten;06;Medisch;48;148
Buitenlands verblijf;246;246 Gastro-intestinale vasculaire insufficientie;06;Medisch;13;0
Buitenlands verblijf;247;247 Intestinale obstructie;06;Medisch;64;< 5
Buitenlands verblijf;248;248 Majeure gastro-intestinale en peritoneale infecties;06;Medisch;51;< 5
Buitenlands verblijf;249;249 Andere gastro-enteritis, misselijkheid en braken;06;Medisch;195;49
Buitenlands verblijf;251;251 Abdominale pijn;06;Medisch;62;90
Buitenlands verblijf;252;252 Dysfunctie, reactie op en complic, van gastro-intestinaal hulpmiddel of procedure;06;Medisch;78;17
Buitenlands verblijf;253;253 Andere en niet gespecificeerde gastro-intestinale hemorragie;06;Medisch;32;13
Buitenlands verblijf;254;254 Andere diagnosen van spijsverteringsstelsel;06;Medisch;238;842
Buitenlands verblijf;260;260 Majeure pancreas-, lever- en shuntprocedures;07;Chirurgisch;83;< 5
Buitenlands verblijf;261;261 Majeure procedures op galwegen;07;Chirurgisch;6;0
Buitenlands verblijf;263;263 Cholecystectomie;07;Chirurgisch;183;25
Buitenlands verblijf;264;264 Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;07;Chirurgisch;33;< 5
Buitenlands verblijf;279;279 Hepatisch coma en andere majeure acute leverstoornissen;07;Medisch;47;< 5
Buitenlands verblijf;280;280 Alcoholische leverziekte;07;Medisch;56;< 5
Buitenlands verblijf;281;281 Maligne aandoening van hepatobiliair stelsel en pancreas;07;Medisch;107;65
Buitenlands verblijf;282;282 Stoornissen van pancreas behalve maligne aandoeningen;07;Medisch;129;26
Buitenlands verblijf;283;283 Andere leverstoornissen;07;Medisch;58;20
Buitenlands verblijf;284;284 Stoornissen van galblaas en galwegen;07;Medisch;231;33
Buitenlands verblijf;301;301 Vervanging van heupgewricht;08;Chirurgisch;606;0
Buitenlands verblijf;302;302 Vervanging van kniegewricht;08;Chirurgisch;376;0
Buitenlands verblijf;303;303 Dorsale en lumbale arthrodese bij wervelkolomafwijkingen;08;Chirurgisch;13;0
Buitenlands verblijf;304;304 Dorsale en lumbale arthrodese behalve bij wervelkolomafwijkingen;08;Chirurgisch;142;0
Buitenlands verblijf;305;305 Amputatie van onderste lidmaat behalve tenen;08;Chirurgisch;15;0
Buitenlands verblijf;308;308 Herstellen fractuur van heup en femur;08;Chirurgisch;101;0
Buitenlands verblijf;309;309 Andere significante chirurgie op heup en femur;08;Chirurgisch;40;24
Buitenlands verblijf;310;310 Excisie en decompressie van discus intervertebralis;08;Chirurgisch;280;< 5
Buitenlands verblijf;312;312 Huidgreffe, behalve van hand, voor musculoskeletale en bindweefseldiagnosen;08;Chirurgisch;17;12
Buitenlands verblijf;313;313 Procedures op knie en onderbeen, behalve op voet;08;Chirurgisch;300;361
Buitenlands verblijf;314;314 Procedures op voet en tenen;08;Chirurgisch;121;80
Buitenlands verblijf;315;315 Procedures op schouder, arm en voorarm behalve gewrichtsvervanging;08;Chirurgisch;427;137
Buitenlands verblijf;316;316 Procedures op hand en pols;08;Chirurgisch;91;270
Buitenlands verblijf;317;317 Procedures op pees, spier en andere weke weefsels;08;Chirurgisch;96;99
Buitenlands verblijf;320;320 Andere procedures op musculoskeletaal stelsel en bindweefsel;08;Chirurgisch;226;98
Buitenlands verblijf;321;321 Cervicale artrodese en andere procedures op nek/rug, behalve exc./decompr. Wervel;08;Chirurgisch;132;0
Buitenlands verblijf;322;322 Vervanging van schouder en elleboog gewricht;08;Chirurgisch;44;0
Buitenlands verblijf;340;340 Femurfractuur;08;Medisch;10;0
Buitenlands verblijf;341;341 Fractuur van bekken of luxatie van heup;08;Medisch;22;< 5
Buitenlands verblijf;342;342 Fracturen of luxatie, behalve van femur, heup en bekken;08;Medisch;88;67
Buitenlands verblijf;343;343 Maligne aandoeningen van musculoskeletaal stelsel en pathologische fracturen hierdoor.;08;Medisch;43;15
Buitenlands verblijf;344;344 Osteomyelitis, septische arthritis en andere musculoskeletale infecties;08;Medisch;20;< 5
Buitenlands verblijf;346;346 Stoornissen van bindweefsel;08;Medisch;35;40
Buitenlands verblijf;347;347 Andere stoornissen, breuken en letsels van rug en van nek;08;Medisch;172;435
Buitenlands verblijf;349;349 Dysfunctie, reactie op en compl. van orthopedisch hulpmiddel of procedure;08;Medisch;21;7
Buitenlands verblijf;351;351 Andere diagnosen van musculoskeletaal stelsel en bindweefsel;08;Medisch;112;60
Buitenlands verblijf;361;361 Huidgreffe voor diagnosen van huid en subcutaan weefsel;09;Chirurgisch;79;84
Buitenlands verblijf;362;362 Mastectomie procedures;09;Chirurgisch;43;7
Buitenlands verblijf;363;363 Procedures op borst, behalve mastectomie;09;Chirurgisch;177;69
Buitenlands verblijf;364;364 Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;09;Chirurgisch;159;89
Buitenlands verblijf;380;380 Huidulcera;09;Medisch;18;0
Buitenlands verblijf;381;381 Majeure aandoeningen van huid;09;Medisch;10;7
Buitenlands verblijf;382;382 Maligne aandoeningen van mamma;09;Medisch;6;31
Buitenlands verblijf;383;383 Cellulitis en andere huidinfecties;09;Medisch;96;45
Buitenlands verblijf;384;384 Contusie, open wonde en andere traumata van huid en van subcutaan weefsel;09;Medisch;58;59
Buitenlands verblijf;385;385 Andere aandoeningen van huid, subcutaan weefsel en mamma;09;Medisch;70;132
Buitenlands verblijf;401;401 Procedures op bijnieren en hypofyse;10;Chirurgisch;< 5;0
Buitenlands verblijf;403;403 Procedures voor obesitas;10;Chirurgisch;1 086;30
Buitenlands verblijf;404;404 Procedures op schildklier, bijschildklieren en ductus thyreoglossus;10;Chirurgisch;60;< 5
Buitenlands verblijf;405;405 Andere procedures bij endocriene, nutritionele en metabole stoornissen;10;Chirurgisch;< 5;< 5
Buitenlands verblijf;420;420 Diabetes;10;Medisch;111;< 5
Buitenlands verblijf;421;421 Malnutritie, ¿'failure to thrive¿' en andere nutritionele stoornissen;10;Medisch;58;89
Buitenlands verblijf;422;422 Hypovolemie en gerelateerde electrolytenstoornissen;10;Medisch;33;0
Buitenlands verblijf;423;423 Congenitale afwijkingen van metabolisme;10;Medisch;9;< 5
Buitenlands verblijf;424;424 Andere endocriene stoornissen;10;Medisch;14;< 5
Buitenlands verblijf;425;425 Andere niet-hypovolemische elektrolytenstoornissen;10;Medisch;24;< 5
Buitenlands verblijf;426;426 Niet-hypovolemische stoornissen van natriumhuishouding;10;Medisch;17;0
Buitenlands verblijf;427;427 Schildklierstoornissen;10;Medisch;6;< 5
Buitenlands verblijf;440;440 Niertransplantatie;11;Chirurgisch;18;0
Buitenlands verblijf;441;441 Majeure procedures op blaas;11;Chirurgisch;39;0
Buitenlands verblijf;442;442 Procedures op nier en urinewegen voor maligne aandoening;11;Chirurgisch;48;< 5
Buitenlands verblijf;443;443 Procedures op nier en urinewegen voor niet maligne aandoening;11;Chirurgisch;150;77
Buitenlands verblijf;444;444 Procedure voor plaatsen van hulpmiddel voor toegangsweg voor nierdialyse et vaatherstel;11;Chirurgisch;8;< 5
Buitenlands verblijf;445;445 Andere procedures op blaas;11;Chirurgisch;36;7
Buitenlands verblijf;446;446 Transurethrale en urethrale procedures;11;Chirurgisch;179;85
Buitenlands verblijf;447;447 Andere procedures op nieren, urinewegen en gerelateerde procedures;11;Chirurgisch;< 5;0
Buitenlands verblijf;461;461 Maligne aandoening van nier en urinewegen;11;Medisch;33;43
Buitenlands verblijf;462;462 Nefritis en nefrose;11;Medisch;8;< 5
Buitenlands verblijf;463;463 Infecties van nier en urinewegen;11;Medisch;223;10
Buitenlands verblijf;465;465 Urinaire stenen en verworven bovenste urinewegobstructie;11;Medisch;170;237
Buitenlands verblijf;466;466 Dysfunctie, reactie op en compl. van urogenitaal hulpmiddel of procedure;11;Medisch;47;22
Buitenlands verblijf;468;468 Andere nier en urinewegen diagnosen, tekens en symptomen;11;Medisch;131;343
Buitenlands verblijf;469;469 Acuut niertrauma;11;Medisch;21;< 5
Buitenlands verblijf;470;470 Chronische nierziekte;11;Medisch;35;5
Buitenlands verblijf;480;480 Majeure procedures op mannelijk bekken;12;Chirurgisch;122;0
Buitenlands verblijf;482;482 Transurethrale prostatectomie;12;Chirurgisch;117;< 5
Buitenlands verblijf;483;483 Procedures op penis, testes en scrotum;12;Chirurgisch;49;70
Buitenlands verblijf;484;484 Andere procedures op mannelijk voortplantingsstelsel en gerelateerde procedures;12;Chirurgisch;28;< 5
Buitenlands verblijf;500;500 Maligne aandoening van mannelijk voortplantingsstelsel;12;Medisch;17;43
Buitenlands verblijf;501;501 Diagnosen van mannelijk voortplantingsstelsel behalve maligne aandoeningen;12;Medisch;51;263
Buitenlands verblijf;510;510 Evisceratie van bekken, radicale hysterectomie en andere radicale gyneco. procedures;13;Chirurgisch;42;0
Buitenlands verblijf;511;511 Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;13;Chirurgisch;24;< 5
Buitenlands verblijf;512;512 Procedures op uterus/adnexen voor maligne aandoening behalve van ovaria en adnexen;13;Chirurgisch;22;< 5
Buitenlands verblijf;513;513 Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;13;Chirurgisch;172;129
Buitenlands verblijf;514;514 Reconstructieve procedures op vrouwelijk voortplantingsstelsel;13;Chirurgisch;42;0
Buitenlands verblijf;517;517 Dilatatie en curettage voor niet-verloskundige diagnoses;13;Chirurgisch;< 5;52
Buitenlands verblijf;518;518 Andere procedures op vrouwelijk voortplantingsstelsel en gerelateerde procedures;13;Chirurgisch;37;25
Buitenlands verblijf;519;519 Procedures op uterus/adnexen voor leiomyoma;13;Chirurgisch;69;15
Buitenlands verblijf;530;530 Maligne aandoening van vrouwelijk voortplantingsstelsel;13;Medisch;31;20
Buitenlands verblijf;531;531 Infecties van vrouwelijk voortplantingsstelsel;13;Medisch;10;< 5
Buitenlands verblijf;532;532 Menstruatiestoornissen en andere stoornissen van vrouwelijk voortplantingsstelsel;13;Medisch;17;95
Buitenlands verblijf;540;540 Bevalling met sectio caesarea;14;Chirurgisch;231;0
Buitenlands verblijf;541;541 Vaginale bevalling met sterilisatie en/of dilatatie en curettage;14;Chirurgisch;25;0
Buitenlands verblijf;542;542 Vaginale bevalling met gecompl. procedures behalve sterilisatie en/of dilatatie en curettage;14;Chirurgisch;9;0
Buitenlands verblijf;544;544 Dilatatie en curettage, curettage via aspiratie of hysterotomie voor verloskundige diagnosen;14;Chirurgisch;24;81
Buitenlands verblijf;545;545 Procedure voor ectopische zwangerschap;14;Chirurgisch;17;< 5
Buitenlands verblijf;546;546 Andere operatiezaal procedures voor verloskundige diagnoses behalve bevalling;14;Chirurgisch;48;< 5
Buitenlands verblijf;560;560 Vaginale bevalling;14;Medisch;643;38
Buitenlands verblijf;561;561 Diagnosen in postpartum en post abortus, zonder procedure;14;Medisch;20;< 5
Buitenlands verblijf;563;563 Vroegtijdige arbeid;14;Medisch;42;0
Buitenlands verblijf;564;564 Abortus, zonder dilatatie en curettage, curettagevia aspiratie of hysterotomie;14;Medisch;11;< 5
Buitenlands verblijf;565;565 Valse arbeid;14;Medisch;7;0
Buitenlands verblijf;566;566 Andere diagnosen in antepartum;14;Medisch;106;43
Buitenlands verblijf;580;580 Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;15;Medisch;< 5;0
Buitenlands verblijf;581;581 Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;15;Medisch;< 5;0
Buitenlands verblijf;583;583 Pasgeborene, met ECMO;15;Chirurgisch;< 5;0
Buitenlands verblijf;588;588 Pasgeborene, geboortegewicht < 1500g, met majeure procedure;15;Chirurgisch;< 5;0
Buitenlands verblijf;591;591 Pasgeborene, geboortegewicht 500-749g zonder majeure procedure;15;Medisch;< 5;0
Buitenlands verblijf;593;593 Pasgeborene, geboortegewicht 750 - 999g zonder majeure procedure;15;Medisch;< 5;0
Buitenlands verblijf;602;602 Pasgeborene, geboortegewicht 1000-1249g met resp. distr. syndr./andere maj. resp. anom. of maj. anom.;15;Medisch;< 5;0
Buitenlands verblijf;603;603 Pasgeborene, geboortegewicht 1000-1249g met of zonder andere significante aandoening;15;Medisch;< 5;0
Buitenlands verblijf;607;607 Pasgeborene, geboortegewicht 1250-1499g met resp. distr. syndr./andere maj. resp. anom. of maj. anom.;15;Medisch;10;0
Buitenlands verblijf;609;609 Pasgeborene, geboortegewicht 1500-2499g met majeure procedure;15;Chirurgisch;< 5;0
Buitenlands verblijf;611;611 Pasgeborene, geboortegewicht 1500-1999g met majeure anomalie;15;Medisch;< 5;0
Buitenlands verblijf;612;612 Pasgeborene, geboortegewicht 1500-1999g met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;5;0
Buitenlands verblijf;614;614 Pasgeborene, geboortegewicht : 1500-1999g met of zonder andere significante aandoening;15;Medisch;< 5;0
Buitenlands verblijf;621;621 Pasgeborene, geboortegewicht 2000-2499g met majeure anomalie;15;Medisch;< 5;0
Buitenlands verblijf;622;622 Pasgeborene, geboortegewicht 2000-2499g met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;< 5;0
Buitenlands verblijf;623;623 Pasgeborene, geboortegewicht 2000-2499g met congenitale of perinatale infecties;15;Medisch;< 5;0
Buitenlands verblijf;626;626 Pasgeborene, geboortegewicht 2000-2499g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;< 5;0
Buitenlands verblijf;630;630 Pasgeborene, geboortegewicht > 2499g met majeure cardiovasculaire procedures;15;Chirurgisch;18;0
Buitenlands verblijf;631;631 Pasgeborene, geboortegewicht > 2499g met andere majeure procedure;15;Chirurgisch;< 5;0
Buitenlands verblijf;633;633 Pasgeborene, geboortegewicht > 2499g met majeure anomalie;15;Medisch;13;0
Buitenlands verblijf;634;634 Pasgeborene, geboortegewicht > 2499g  met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;9;0
Buitenlands verblijf;636;636 Pasgeborene, geboortegewicht > 2499g met congenitale of perinatale infecties;15;Medisch;< 5;0
Buitenlands verblijf;639;639 Pasgeborene, geboortegewicht > 2499g hier geboren, met andere significante aandoening;15;Medisch;< 5;0
Buitenlands verblijf;640;640 Pasgeborene, geboortegewicht > 2499g normale pasgeborene of met andere problemen;15;Medisch;11;< 5
Buitenlands verblijf;650;650 Splenectomie;16;Chirurgisch;6;0
Buitenlands verblijf;651;651 Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;15;13
Buitenlands verblijf;660;660 Majeure hemato/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;53;52
Buitenlands verblijf;661;661 Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;24;12
Buitenlands verblijf;662;662 Crisis van sikkelcelanemie;16;Medisch;8;0
Buitenlands verblijf;663;663 Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;72;163
Buitenlands verblijf;680;680 Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;21;0
Buitenlands verblijf;681;681 Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;59;26
Buitenlands verblijf;690;690 Acute leukemie;17;Medisch;27;131
Buitenlands verblijf;691;691 Lymfoom, myeloom en niet-acute leukemie;17;Medisch;33;64
Buitenlands verblijf;692;692 Radiotherapie;17;Medisch;6;0
Buitenlands verblijf;694;694 Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;34;57
Buitenlands verblijf;695;695 Chemotherapie voor acute leukemie;17;Medisch;68;224
Buitenlands verblijf;696;696 Andere chemotherapie;17;Medisch;358;5 725
Buitenlands verblijf;710;710 Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;24;< 5
Buitenlands verblijf;711;711 Postoperatieve, posttraumatische en andere infecties van hulpmiddel met operatiezaal procedures;18;Chirurgisch;58;7
Buitenlands verblijf;720;720 Septicemie en gedissimineerde infecties;18;Medisch;114;< 5
Buitenlands verblijf;721;721 Postoperatieve, posttraumatische en andere infecties van hulpmiddel;18;Medisch;58;< 5
Buitenlands verblijf;722;722 Koorts;18;Medisch;30;0
Buitenlands verblijf;723;723 Virale ziekte;18;Medisch;60;< 5
Buitenlands verblijf;724;724 Andere infectieuze en parasitaire ziekten;18;Medisch;28;< 5
Buitenlands verblijf;740;740 Diagnose van mentale ziekte met operatiezaal procedure;19;Chirurgisch;31;< 5
Buitenlands verblijf;750;750 Schizofrenie;19;Medisch;8;0
Buitenlands verblijf;751;751 Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;19;0
Buitenlands verblijf;752;752 Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;< 5;< 5
Buitenlands verblijf;753;753 Bipolaire stoornissen;19;Medisch;6;< 5
Buitenlands verblijf;754;754 Depressie, behalve majeure depressieve stoornis;19;Medisch;12;0
Buitenlands verblijf;755;755 Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;9;0
Buitenlands verblijf;756;756 Toestanden van acute angst en delirium;19;Medisch;38;0
Buitenlands verblijf;757;757 Organische stoornissen van geestelijke gezondheid;19;Medisch;< 5;< 5
Buitenlands verblijf;758;758 Gedragsstoornissen;19;Medisch;11;< 5
Buitenlands verblijf;759;759 Eetstoornissen;19;Medisch;< 5;0
Buitenlands verblijf;760;760 Andere stoornissen van mentale gezondheid;19;Medisch;40;11
Buitenlands verblijf;770;770 Misbruik en afhankelijkheid van alcohol en drugs, ontslag tegen medisch advies;20;Medisch;< 5;0
Buitenlands verblijf;772;772 Afhankelijkheid van alcohol en drugs met revalidatie of revalidatie-/detoxificatietherapie;20;Medisch;6;0
Buitenlands verblijf;773;773 Misbruik en afhankelijkheid van opiaten;20;Medisch;11;0
Buitenlands verblijf;775;775 Misbruik en afhankelijkheid van alcohol;20;Medisch;129;0
Buitenlands verblijf;776;776 Misbruik en afhankelijkheid van andere drugs;20;Medisch;9;0
Buitenlands verblijf;792;792 Extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;33;< 5
Buitenlands verblijf;793;793 Matig extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;46;22
Buitenlands verblijf;794;794 Niet extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;18;12
Buitenlands verblijf;810;810 Hemorragie of hematoom door complicatie;21;Medisch;20;< 5
Buitenlands verblijf;811;811 Allergische reacties;21;Medisch;12;0
Buitenlands verblijf;812;812 Vergiftiging door geneesmiddellen;21;Medisch;40;< 5
Buitenlands verblijf;813;813 Andere complicaties van behandeling;21;Medisch;64;24
Buitenlands verblijf;815;815 Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;35;< 5
Buitenlands verblijf;816;816 Toxische effecten van niet-medische substanties;21;Medisch;24;< 5
Buitenlands verblijf;817;817 Overdosis;21;Medisch;32;0
Buitenlands verblijf;841;841 Extensieve derdegraadsbrandwonden met huidgreffe;22;Chirurgisch;< 5;0
Buitenlands verblijf;842;842 Brandwonden met huidgreffe behalve extensieve derdegraadsbrandwonden;22;Chirurgisch;8;0
Buitenlands verblijf;844;844 ¿'Partial thickness¿' brandwonden zonder huidgreffe;22;Medisch;21;< 5
Buitenlands verblijf;850;850 Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;182;1 674
Buitenlands verblijf;860;860 Revalidatie;23;Medisch;35;0
Buitenlands verblijf;861;861 Tekens, symptomen en andere factoren met invloed op gezondheidstoestand;23;Medisch;276;2 332
Buitenlands verblijf;862;862 Andere nazorg en convalescentie;23;Medisch;221;797
Buitenlands verblijf;863;863 Neonatale nazorg;23;Medisch;9;0
Buitenlands verblijf;890;890 HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;< 5;0
Buitenlands verblijf;892;892 HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;8;0
Buitenlands verblijf;894;894 HIV met één significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;6;< 5
Buitenlands verblijf;910;910 Craniotomie voor multipele significante traumata;25;Chirurgisch;7;0
Buitenlands verblijf;911;911 Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;7;0
Buitenlands verblijf;912;912 Musculoskeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;33;0
Buitenlands verblijf;930;930 Multipele significante traumata zonder operatiezaal procedures;25;Medisch;35;0
Buitenlands verblijf;950;950 Extensieve procedure zonder verband met hoofddiagnose;00;Chirurgisch;66;30
Buitenlands verblijf;951;951 Matig uitgebreide procedure zonder verband met hoofddiagnose;00;Chirurgisch;107;25
Buitenlands verblijf;952;952 Niet-extensieve procedure zonder verband met hoofddiagnose;00;Chirurgisch;65;27
Buitenlands verblijf;956;956 Niet te groeperen verblijf;00;Andere;0;< 5
Buitenlands verblijf;MMM;MMM Daghospitalisatie;SS;Andere;0;114
Zonder vast verblijf;001;001 Lever- en/of darmtransplantatie;PP;Chirurgisch;< 5;0
Zonder vast verblijf;005;005 Tracheostomie met langdurige mechanische ventilatie zonder extensieve procedure;PP;Chirurgisch;< 5;0
Zonder vast verblijf;010;010 Hoofdtrauma met diepe coma;PP;Medisch;< 5;0
Zonder vast verblijf;020;020 Craniotomie voor trauma;01;Chirurgisch;< 5;0
Zonder vast verblijf;021;021 Craniotomie behalve voor trauma;01;Chirurgisch;< 5;0
Zonder vast verblijf;024;024 Extracraniële vasculaire procedures;01;Chirurgisch;< 5;0
Zonder vast verblijf;026;026 Andere procedures op zenuwstelsel en gerelateerde procedures;01;Chirurgisch;< 5;6
Zonder vast verblijf;042;042 Degeneratieve stoornissen van zenuwstelsel met uitzondering van multipele sclerose;01;Medisch;5;0
Zonder vast verblijf;044;044 Intracraniële hemorragie;01;Medisch;< 5;0
Zonder vast verblijf;048;048 Stoornissen van perifere, craniale en autonome zenuwen;01;Medisch;< 5;< 5
Zonder vast verblijf;050;050 Niet bacteriële infecties van zenuwstelsel behalve virale meningitis;01;Medisch;< 5;0
Zonder vast verblijf;051;051 Virale meningitis;01;Medisch;< 5;0
Zonder vast verblijf;052;052 Wijziging in bewustzijn;01;Medisch;< 5;0
Zonder vast verblijf;053;053 Epileptisch insult;01;Medisch;19;< 5
Zonder vast verblijf;054;054 Migraine en andere hoofdpijn;01;Medisch;0;< 5
Zonder vast verblijf;055;055 Hoofdtrauma met coma > 1 uur of met hemorragie;01;Medisch;< 5;0
Zonder vast verblijf;056;056 Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;01;Medisch;< 5;0
Zonder vast verblijf;057;057 Hersenschud., gesl. schedelbreuk niet aanders gespec., niet gecompl. intracran. letsel, coma < 1u of geen coma;01;Medisch;5;< 5
Zonder vast verblijf;058;058 Andere stoornissen van zenuwstelsel;01;Medisch;< 5;< 5
Zonder vast verblijf;059;059 Anoxische en andere ernstige hersenschade;01;Medisch;< 5;0
Zonder vast verblijf;073;073 Procedures op oog en orbita;02;Chirurgisch;6;< 5
Zonder vast verblijf;082;082 Ooginfecties en andere stoornissen van oog;02;Medisch;< 5;< 5
Zonder vast verblijf;089;089 Majeure procedures op aangezichts- en schedelbeenderen;03;Chirurgisch;< 5;< 5
Zonder vast verblijf;092;092 Procedures op aangezichtsbeenderen, behalve maj. proc. op aangezichts-/schedelbeenderen;03;Chirurgisch;< 5;< 5
Zonder vast verblijf;097;097 Procedures op tonsillen en adenoïden;03;Chirurgisch;0;< 5
Zonder vast verblijf;098;098 Andere procedures op oren, neus, mond en keel;03;Chirurgisch;< 5;< 5
Zonder vast verblijf;113;113 Infecties bovenste luchtwegen;03;Medisch;5;0
Zonder vast verblijf;114;114 Dentale en orale ziekten en aandoeningen;03;Medisch;< 5;< 5
Zonder vast verblijf;115;115 Andere diagnoses van oren, neus, mond, keel en schedel/aangezicht;03;Medisch;11;15
Zonder vast verblijf;121;121 Andere respiratoire en thoracale procedures;04;Chirurgisch;< 5;0
Zonder vast verblijf;130;130 Diagnose van respiratoire stelsel met kunstmatige beademing 96+uur;04;Medisch;< 5;0
Zonder vast verblijf;131;131 Mucoviscidose (cystic fibrosis) - longziekte;04;Medisch;< 5;0
Zonder vast verblijf;133;133 Respiratoire insufficiëntie;04;Medisch;6;0
Zonder vast verblijf;134;134 Longembolie;04;Medisch;< 5;0
