gewest;drg_34;drg_beschrijving;mdc_34;soort_diagnose;klassieke_hospitalisatie;daghospitalisatie
Buitenlands verblijf;314;Procedures op voet en tenen;8;Chirurgisch;178;100
Buitenlands verblijf;315;Procedures op schouder, arm en voorarm behalve gewrichtsvervanging;8;Chirurgisch;622;189
Buitenlands verblijf;316;Procedures op hand en pols;8;Chirurgisch;123;325
Buitenlands verblijf;317;Procedures op pees, spier en andere weke weefsels;8;Chirurgisch;192;111
Buitenlands verblijf;320;Andere procedures op musculo-skeletaalstelsel en bindweefsel;8;Chirurgisch;346;147
Buitenlands verblijf;321;Cervicale artrodese en andere procedures op nek/rug, behalve excisie/decompressie discus intervertebralis;8;Chirurgisch;201;0
Buitenlands verblijf;322;Vervanging van schouder en elleboog gewricht;8;Chirurgisch;35;0
Buitenlands verblijf;340;Femurfracturen;8;Medisch;16;0
Buitenlands verblijf;341;Fracturen van het bekken of luxatie van de heup;8;Medisch;30;< 5
Buitenlands verblijf;342;Fracturen of luxatie, behalve femur, heup en bekken;8;Medisch;177;127
Buitenlands verblijf;343;Maligne aandoeningen van het musculoskeletaal stelsel en pathologische fracturen hierdoor.;8;Medisch;30;6
Buitenlands verblijf;344;Osteomyelitis, septische arthritis en andere musculo-skeletale infecties;8;Medisch;27;< 5
Buitenlands verblijf;346;Stoornissen van het bindweefsel;8;Medisch;57;28
Buitenlands verblijf;347;Andere stoornissen, breuken en letsels van de rug en van de nek;8;Medisch;258;692
Buitenlands verblijf;349;Dysfunctie, bijwerking en complicaties van orthopedisch toestel of procedure;8;Medisch;42;13
Buitenlands verblijf;351;Andere diagnosen van het musculo-skeletaal stelsel en bindweefsel;8;Medisch;169;113
Buitenlands verblijf;361;Huidgreffe voor huid en subcutaan weefsel diagnosen;9;Chirurgisch;82;91
Buitenlands verblijf;362;Mastectomie procedures;9;Chirurgisch;65;16
Buitenlands verblijf;363;Procedures op de borst, behalve mastectomie;9;Chirurgisch;220;119
Buitenlands verblijf;364;Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;9;Chirurgisch;221;136
Buitenlands verblijf;380;Huidulcera;9;Medisch;13;< 5
Buitenlands verblijf;381;Majeure aandoeningen van de huid;9;Medisch;11;< 5
Buitenlands verblijf;382;Maligne aandoeningen van de mamma;9;Medisch;10;35
Buitenlands verblijf;383;Cellulitis en andere huidinfecties;9;Medisch;172;52
Buitenlands verblijf;384;Contusie, open wonde en andere trauma van de huid en van het subcutaan weefsel;9;Medisch;117;89
Buitenlands verblijf;385;Andere aandoeningen van de huid, het subcutaan weefsel en de mamma;9;Medisch;92;177
Buitenlands verblijf;401;Procedures op bijnieren en hypofyse;10;Chirurgisch;19;0
Buitenlands verblijf;403;Procedures voor obesitas;10;Chirurgisch;1.279;148
Buitenlands verblijf;404;Procedures op schildklier, bijschildklieren en ductus thyreoglossus;10;Chirurgisch;82;< 5
Buitenlands verblijf;405;Andere procedures bij endocriene, nutritionele en metabole stoornissen;10;Chirurgisch;9;0
Buitenlands verblijf;420;Diabetes;10;Medisch;116;0
Buitenlands verblijf;421;Malnutritie,  “failure to thrive” en andere nutritionele stoornissen;10;Medisch;71;103
Buitenlands verblijf;422;Hypovolemie en gerelateerde electrolytenstoornissen;10;Medisch;50;0
Buitenlands verblijf;423;Congenitale afwijkingen van het metabolisme;10;Medisch;14;11
Buitenlands verblijf;424;Andere endocriene stoornissen;10;Medisch;62;< 5
Buitenlands verblijf;425;Andere elektrolytenstoornissen behalve in verband met hypovolemie;10;Medisch;29;0
Buitenlands verblijf;440;Niertransplantatie;11;Chirurgisch;20;0
Buitenlands verblijf;441;Majeure procedures op de blaas;11;Chirurgisch;56;< 5
Buitenlands verblijf;442;Procedures op nier en urinewegen voor maligne aandoening;11;Chirurgisch;74;< 5
Buitenlands verblijf;443;Procedures op nier en urinewegen voor niet maligne aandoening;11;Chirurgisch;254;176
Buitenlands verblijf;444;Procedure enkel voor het aanleggen van een dialyse toegangsweg toestel;11;Chirurgisch;12;< 5
Buitenlands verblijf;445;Andere procedures op de blaas;11;Chirurgisch;33;7
Buitenlands verblijf;446;Transurethrale en urethrale procedures;11;Chirurgisch;214;75
Buitenlands verblijf;447;Andere procedures op nieren, urinewegen en gerelateerde procedures;11;Chirurgisch;13;< 5
Buitenlands verblijf;461;Maligne aandoening van de nier en urinewegen;11;Medisch;23;42
Buitenlands verblijf;462;Nefritis en nefrose;11;Medisch;15;5
Buitenlands verblijf;463;Infecties van de nier en de urinewegen;11;Medisch;294;18
Buitenlands verblijf;465;Urinaire stenen en verworven bovenste urinewegobstructie;11;Medisch;224;277
Buitenlands verblijf;466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;11;Medisch;55;12
Buitenlands verblijf;468;Andere nier en urinewegen diagnosen, tekens en symptomen;11;Medisch;164;312
Buitenlands verblijf;469;Acute nierziekten;11;Medisch;22;0
Buitenlands verblijf;470;Chronische nierziekten;11;Medisch;42;15
Buitenlands verblijf;480;Majeure procedures in het kleine bekken bij de man;12;Chirurgisch;143;0
Buitenlands verblijf;481;Procedures op de penis;12;Chirurgisch;46;23
Buitenlands verblijf;482;Transurethrale prostatectomie;12;Chirurgisch;103;0
Buitenlands verblijf;483;Procedures op de testes en het scrotum;12;Chirurgisch;34;106
Buitenlands verblijf;484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;12;Chirurgisch;43;< 5
Buitenlands verblijf;500;Maligne aandoening van het mannelijk voortplantingsstelsel;12;Medisch;23;48
Buitenlands verblijf;501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;12;Medisch;85;457
Buitenlands verblijf;510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;13;Chirurgisch;36;0
Buitenlands verblijf;511;Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;13;Chirurgisch;36;< 5
Buitenlands verblijf;512;Procedures op uterus/adnexen voor maligne aandoening behalve ovaria en adnexen;13;Chirurgisch;17;< 5
Buitenlands verblijf;513;Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;13;Chirurgisch;215;183
Buitenlands verblijf;514;Reconstructieve procedures op het vrouwelijke voortplantingsstelsel;13;Chirurgisch;86;< 5
Buitenlands verblijf;517;Dilatatie en curettage voor niet-verloskundige diagnosen;13;Chirurgisch;7;87
Buitenlands verblijf;518;Andere procedures op het vrouwelijke voortplantingsstelsel en gerelateerde procedures;13;Chirurgisch;60;73
Buitenlands verblijf;519;Procedures op uterus/adnexen voor leiomyoma;13;Chirurgisch;65;33
Buitenlands verblijf;530;Maligne aandoening van het vrouwelijke voortplantingsstelsel;13;Medisch;17;21
Buitenlands verblijf;531;Infecties van het vrouwelijke voortplantingsstelsel;13;Medisch;13;< 5
Buitenlands verblijf;532;Menstruatiestoornissen en andere stoornissen van het vrouwelijke voortplantingsstelsel;13;Medisch;27;103
Buitenlands verblijf;540;Bevalling met sectio caesarea;14;Chirurgisch;281;0
Buitenlands verblijf;541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;14;Chirurgisch;19;0
Buitenlands verblijf;542;Vaginale bevalling met gecompliceerde procedures behalve sterilisatie en/of dilatatie en curettage;14;Chirurgisch;7;< 5
Buitenlands verblijf;544;Dilatatie en curettage, aspiratie curettage of hysterotomie voor verloskundige diagnosen;14;Chirurgisch;28;99
Buitenlands verblijf;545;Procedure voor ectopische zwangerschap;14;Chirurgisch;18;5
Buitenlands verblijf;546;Andere operatiezaal procedures voor verloskundige diagnosen behalve bevalling;14;Chirurgisch;37;8
Buitenlands verblijf;560;Vaginale bevalling;14;Medisch;678;26
Buitenlands verblijf;561;Diagnosen in het postpartum en post abortus, zonder ingrepen;14;Medisch;36;< 5
Buitenlands verblijf;563;Vroegtijdige arbeid;14;Medisch;57;< 5
Buitenlands verblijf;564;Abortus, zonder dilatatie en curettage, aspiratie curettage of hysterotomie;14;Medisch;15;< 5
Buitenlands verblijf;565;Valse arbeid;14;Medisch;12;0
Buitenlands verblijf;566;Andere diagnosen in het antepartum;14;Medisch;152;50
Buitenlands verblijf;580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;15;Medisch;< 5;0
Buitenlands verblijf;581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;15;Medisch;< 5;0
Buitenlands verblijf;583;Pasgeborene, met extracorporele membraanoxygenatie (ECMO);15;Chirurgisch;< 5;0
Buitenlands verblijf;588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;15;Chirurgisch;6;0
Buitenlands verblijf;591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;15;Medisch;< 5;0
Buitenlands verblijf;593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;15;Medisch;8;0
Buitenlands verblijf;602;Pasgeborene, geboortegewicht 1 000-1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;15;Medisch;< 5;0
Buitenlands verblijf;603;Pasgeborene, geboortegewicht 1 000-1 249 g met of zonder andere significante aandoening;15;Medisch;< 5;0
Buitenlands verblijf;607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;15;Medisch;12;0
Buitenlands verblijf;608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;15;Medisch;5;0
Buitenlands verblijf;609;Pasgeborene, geboortegewicht 1 500-2 499 g met majeure procedure;15;Chirurgisch;< 5;0
Buitenlands verblijf;611;Pasgeborene, geboortegewicht 1 500-1 999 g met majeure anomalie;15;Medisch;8;0
Buitenlands verblijf;612;Pasgeborene, geboortegewicht 1 500-1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;10;0
Buitenlands verblijf;613;Pasgeborene, geboortegewicht 1 500-1 999 g met congenitale of perinatale infecties;15;Medisch;< 5;0
Buitenlands verblijf;614;Andere pasgeborene, geboortegewicht 1 500-1 999 g met of zonder andere significante aandoening;15;Medisch;< 5;0
Buitenlands verblijf;621;Pasgeborene, geboortegewicht 2 000-2 499 g met majeure anomalie;15;Medisch;< 5;0
Buitenlands verblijf;622;Pasgeborene, geboortegewicht 2 000-2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;10;0
Buitenlands verblijf;623;Pasgeborene, geboortegewicht 2 000-2 499 g met congenitale of perinatale infectie;15;Medisch;< 5;0
Buitenlands verblijf;625;Pasgeborene, geboortegewicht 2 000-2 499 g, hier geboren, met andere significante aandoening;15;Medisch;5;0
Buitenlands verblijf;626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;5;0
Buitenlands verblijf;630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;15;Chirurgisch;14;0
Buitenlands verblijf;631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;15;Chirurgisch;5;0
Buitenlands verblijf;633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;15;Medisch;13;0
Buitenlands verblijf;634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;< 5;0
Buitenlands verblijf;636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;15;Medisch;6;0
Buitenlands verblijf;639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;15;Medisch;7;0
Buitenlands verblijf;640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;15;Medisch;18;0
Buitenlands verblijf;650;Splenectomie;16;Chirurgisch;< 5;0
Buitenlands verblijf;651;Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;13;16
Buitenlands verblijf;660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;48;61
Buitenlands verblijf;661;Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;13;21
Buitenlands verblijf;662;Crisis van sikkelcelanemie;16;Medisch;21;0
Buitenlands verblijf;663;Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;101;133
Buitenlands verblijf;680;Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;34;< 5
Buitenlands verblijf;681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;80;22
Buitenlands verblijf;690;Acute leukemie;17;Medisch;17;36
Buitenlands verblijf;691;Lymfoom, myeloom en niet-acute leukemie;17;Medisch;48;81
Buitenlands verblijf;692;Radiotherapie;17;Medisch;19;< 5
Buitenlands verblijf;694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;29;83
Buitenlands verblijf;695;Chemotherapie voor acute leukemie;17;Medisch;21;170
Buitenlands verblijf;696;Andere chemotherapie;17;Medisch;269;4.974
Buitenlands verblijf;710;Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;43;< 5
Buitenlands verblijf;711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;18;Chirurgisch;57;11
Buitenlands verblijf;720;Septicemie en gedissemineerde infecties;18;Medisch;150;0
Buitenlands verblijf;721;Postoperatieve, posttraumatische en andere toestel infecties;18;Medisch;98;8
Buitenlands verblijf;722;Koorts;18;Medisch;53;0
Buitenlands verblijf;723;Virale ziekte;18;Medisch;128;0
Buitenlands verblijf;724;Andere infectieuze en parasitaire ziekten;18;Medisch;48;< 5
Buitenlands verblijf;740;Diagnosen van mentale ziekte met operatiezaal procedures;19;Chirurgisch;69;< 5
Buitenlands verblijf;750;Schizofrenie;19;Medisch;15;0
Buitenlands verblijf;751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;41;0
Buitenlands verblijf;752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;< 5;0
Buitenlands verblijf;753;Bipolaire stoornissen;19;Medisch;15;5
Buitenlands verblijf;754;Depressie, behalve majeure depressieve diagnosen;19;Medisch;24;0
Buitenlands verblijf;755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;27;< 5
Buitenlands verblijf;756;Acute angst en delirante toestanden;19;Medisch;48;0
Buitenlands verblijf;757;Organische stoornissen van de geestelijke gezondheid;19;Medisch;21;< 5
Buitenlands verblijf;758;Gedragsstoornissen;19;Medisch;8;0
Buitenlands verblijf;759;Eetstoornissen;19;Medisch;< 5;< 5
Buitenlands verblijf;760;Andere stoornissen van de mentale gezondheid;19;Medisch;51;6
Buitenlands verblijf;770;Alcohol en drugs- misbruik of verslaving, ontslag tegen medisch advies;20;Medisch;15;0
Buitenlands verblijf;772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;20;Medisch;15;0
Buitenlands verblijf;773;Misbruik van en verslaving aan opiaten;20;Medisch;8;0
Buitenlands verblijf;774;Misbruik van en verslaving aan cocaine;20;Medisch;10;0
Buitenlands verblijf;775;Misbruik van en verslaving aan alcohol;20;Medisch;161;< 5
Buitenlands verblijf;776;Misbruik van en verslaving aan andere drugs;20;Medisch;14;0
Buitenlands verblijf;791;Operatiezaal procedures voor andere complicaties van de behandeling;21;Chirurgisch;111;50
Buitenlands verblijf;811;Allergische reacties;21;Medisch;34;0
Buitenlands verblijf;812;Vergiftiging door geneesmiddellen;21;Medisch;113;0
Buitenlands verblijf;813;Andere complicaties van de behandeling;21;Medisch;87;32
Buitenlands verblijf;815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;68;< 5
Buitenlands verblijf;816;Toxische effecten van niet-medische substanties;21;Medisch;39;< 5
Buitenlands verblijf;841;Extensieve derde graad brandwonden met huidgreffe;22;Chirurgisch;< 5;0
Buitenlands verblijf;842;Brandwonden met huidgreffe behalve extensieve derde graad brandwonden;22;Chirurgisch;12;< 5
Buitenlands verblijf;843;Extensieve derde graad of “full thickness” brandwonden zonder huidgreffe;22;Medisch;< 5;0
Buitenlands verblijf;844;“Partial thickness” brandwonden zonder huidgreffe;22;Medisch;33;< 5
Buitenlands verblijf;850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;261;2.291
Buitenlands verblijf;860;Revalidatie;23;Medisch;69;0
Buitenlands verblijf;861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;23;Medisch;393;2.516
Buitenlands verblijf;862;Andere nazorg en convalescentie;23;Medisch;374;942
Buitenlands verblijf;863;Neonatale nazorg;23;Medisch;13;0
Buitenlands verblijf;890;HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;< 5;0
Buitenlands verblijf;892;HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;6;0
Buitenlands verblijf;893;HIV met multipele significante HIV gerelateerde aandoeningen;24;Medisch;< 5;0
Buitenlands verblijf;894;HIV met een significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;8;< 5
Buitenlands verblijf;910;Craniotomie voor multipele significante traumata;25;Chirurgisch;12;0
Buitenlands verblijf;911;Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;15;0
Buitenlands verblijf;912;Musculo-skeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;85;0
Buitenlands verblijf;930;Multipele significante traumata zonder operatiezaal procedures;25;Medisch;42;< 5
Buitenlands verblijf;950;Extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;115;41
Buitenlands verblijf;951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;0;Chirurgisch;251;42
Buitenlands verblijf;952;Niet-extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;92;42
Buitenlands verblijf;956;Niet te groeperen verblijven;0;Andere;0;< 5
Buitenlands verblijf;MMM;Daghospitalisatie;SS;Andere;0;83
Zonder vast verblijf;4;Extracorporele membraanoxygenatie of tracheostomie met langdurige mechanische ventilatie met extensieve procedure;PP;Chirurgisch;< 5;0
Zonder vast verblijf;20;Craniotomie voor trauma;1;Chirurgisch;< 5;0
Zonder vast verblijf;21;Craniotomie behalve voor trauma;1;Chirurgisch;< 5;0
Zonder vast verblijf;23;Spinale procedures;1;Chirurgisch;< 5;0
Zonder vast verblijf;26;Andere procedures op het zenuwstelsel en gerelateerde procedures;1;Chirurgisch;< 5;13
Zonder vast verblijf;40;Spinale stoornissen en letsels;1;Medisch;< 5;0
Zonder vast verblijf;42;Degeneratieve stoornissen van het zenuwstelsel met uitzondering van multipele sclerose;1;Medisch;5;0
Zonder vast verblijf;44;Intracraniële hemorragie;1;Medisch;< 5;0
Zonder vast verblijf;45;CVA en precerebrale occlusie met infarct;1;Medisch;< 5;0
Zonder vast verblijf;47;Transitoire cerebrale ischemie (TIA);1;Medisch;< 5;0
Zonder vast verblijf;48;Stoornissen van de perifere, craniale en autonome zenuwen;1;Medisch;< 5;0
Zonder vast verblijf;49;Bacteriële en tuberculeuze infecties van het zenuwstelsel;1;Medisch;< 5;0
Zonder vast verblijf;50;Niet bacteriële infecties van het zenuwstelsel behalve virale meningitis;1;Medisch;< 5;0
Zonder vast verblijf;51;Virale meningitis;1;Medisch;< 5;0
Zonder vast verblijf;53;Epileptisch insult;1;Medisch;9;0
Zonder vast verblijf;54;Migraine en andere hoofdpijn;1;Medisch;< 5;0
Zonder vast verblijf;55;Hoofdtrauma met coma > 1 uur of met hemorragie;1;Medisch;< 5;0
Zonder vast verblijf;57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;1;Medisch;5;0
Zonder vast verblijf;58;Andere stoornissen van het zenuwstelsel;1;Medisch;5;< 5
Zonder vast verblijf;70;Procedures op de orbita;2;Chirurgisch;< 5;0
Zonder vast verblijf;73;Procedures op het oog behalve op de orbita;2;Chirurgisch;0;30
Zonder vast verblijf;82;Oogstoornissen behalve majeure infecties;2;Medisch;< 5;< 5
Zonder vast verblijf;89;Majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;0;< 5
Zonder vast verblijf;92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;< 5;< 5
Zonder vast verblijf;97;Procedures op tonsillen en adenoïden;3;Chirurgisch;< 5;< 5
Zonder vast verblijf;98;Andere procedures op oren, neus, mond en keel;3;Chirurgisch;< 5;5
Zonder vast verblijf;111;Vertigo en andere labyrintstoornissen;3;Medisch;< 5;0
Zonder vast verblijf;113;Infecties bovenste luchtwegen;3;Medisch;11;0
Zonder vast verblijf;114;Dentale en orale ziekten en letsels;3;Medisch;< 5;21
Zonder vast verblijf;115;Andere diagnosen van oren, neus, mond, keel en schedel/aangezicht;3;Medisch;20;7
Zonder vast verblijf;120;Majeure thoracale en respiratoire procedures;4;Chirurgisch;< 5;0
Zonder vast verblijf;121;Andere respiratoire en thoracale procedures;4;Chirurgisch;< 5;0
Zonder vast verblijf;130;Diagnose van het respiratoire stelsel met kunstmatige beademing 96+ uur;4;Medisch;< 5;0
Zonder vast verblijf;133;Respiratoire insufficiëntie;4;Medisch;< 5;0
Zonder vast verblijf;134;Longembolie;4;Medisch;< 5;0
Zonder vast verblijf;135;Majeur thoracaal en respiratoir trauma;4;Medisch;5;< 5
Zonder vast verblijf;136;Maligne respiratoire aandoening;4;Medisch;< 5;< 5
Zonder vast verblijf;137;Majeure respiratoire infecties en inflammaties;4;Medisch;10;0
Zonder vast verblijf;138;Bronchiolitis en respiratoir syncytiaal virus (RSV) pneumonie;4;Medisch;< 5;0
Zonder vast verblijf;139;Andere pneumonie;4;Medisch;11;0
Zonder vast verblijf;140;Chronische obstructieve longaandoeningen;4;Medisch;43;0
Zonder vast verblijf;141;Astma;4;Medisch;7;0
Zonder vast verblijf;142;Interstitiële en alveolaire longziekte;4;Medisch;< 5;0
Zonder vast verblijf;143;Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;4;Medisch;< 5;0
Zonder vast verblijf;144;Respiratoire tekens, symptomen en mineure diagnosen;4;Medisch;10;< 5
Zonder vast verblijf;161;Inplantatie van hartdefibrillator en hartassistentiesyteem;5;Chirurgisch;0;< 5
Zonder vast verblijf;162;Procedures op hartkleppen met acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;< 5;0
Zonder vast verblijf;165;Coronaire overbrugging met acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;< 5;0
Zonder vast verblijf;166;Coronaire overbrugging zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;< 5;0
Zonder vast verblijf;167;Andere cardiothoracale procedures en thoracovasculaire procedures;5;Chirurgisch;< 5;0
Zonder vast verblijf;169;Majeure abdominale vasculaire procedures;5;Chirurgisch;< 5;0
Zonder vast verblijf;174;Percutane coronaire procedures met acuut myocardinfarct;5;Chirurgisch;7;< 5
Zonder vast verblijf;175;Percutane coronaire procedures zonder acuut myocardinfarct;5;Chirurgisch;11;< 5
Zonder vast verblijf;180;Andere procedures op het circulatoire systeem;5;Chirurgisch;< 5;< 5
Zonder vast verblijf;181;Procedures op de arteries van de onderste ledematen;5;Chirurgisch;< 5;0
Zonder vast verblijf;182;Andere perifere vasculaire procedures;5;Chirurgisch;< 5;< 5
Zonder vast verblijf;190;Acuut myocardinfarct;5;Medisch;< 5;0
Zonder vast verblijf;191;Hartkatheterisatie voor coronaire condities;5;Medisch;< 5;7
Zonder vast verblijf;192;Hartkatheterisatie voor andere niet-coronaire condities;5;Medisch;5;0
Zonder vast verblijf;194;Hartfalen;5;Medisch;7;0
Zonder vast verblijf;196;Hartstilstand en shock;5;Medisch;< 5;0
Zonder vast verblijf;197;Perifere en andere vasculaire stoornissen;5;Medisch;5;< 5
Zonder vast verblijf;198;Angina pectoris en coronaire atherosclerose;5;Medisch;< 5;0
Zonder vast verblijf;199;Hypertensie;5;Medisch;< 5;0
Zonder vast verblijf;200;Structurele hartaandoeningen en kleplijden;5;Medisch;0;< 5
Zonder vast verblijf;201;Hartaritmie en geleidingsstoornissen;5;Medisch;9;0
Zonder vast verblijf;203;Thoracale pijn;5;Medisch;< 5;0
Zonder vast verblijf;204;Syncope en collaps;5;Medisch;< 5;0
Zonder vast verblijf;205;Cardiomyopathie;5;Medisch;0;< 5
Zonder vast verblijf;207;Andere diagnosen van het circulatoir stelsel;5;Medisch;< 5;0
Zonder vast verblijf;221;Majeure procedures op dunne en dikke darm;6;Chirurgisch;< 5;0
Zonder vast verblijf;222;Andere procedures op oesofagus, maag en duodenum;6;Chirurgisch;< 5;0
Zonder vast verblijf;223;Andere procedures op dunne en dikke darm;6;Chirurgisch;< 5;< 5
Zonder vast verblijf;224;Peritoneale adhesiolyse;6;Chirurgisch;< 5;0
Zonder vast verblijf;225;Appendectomie;6;Chirurgisch;11;0
Zonder vast verblijf;226;Anale procedures;6;Chirurgisch;< 5;< 5
Zonder vast verblijf;227;Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;< 5;0
Zonder vast verblijf;228;Procedures voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;5;< 5
Zonder vast verblijf;229;Andere procedures op het spijsverteringsstelsel en abdomen;6;Chirurgisch;< 5;0
Zonder vast verblijf;240;Maligne aandoeningen van het spijsverteringsstelsel;6;Medisch;< 5;0
Zonder vast verblijf;241;Peptisch ulcus en gastritis;6;Medisch;< 5;< 5
Zonder vast verblijf;243;Andere slokdarmstoornissen;6;Medisch;< 5;< 5
Zonder vast verblijf;244;Diverticulitis en diverticulosis;6;Medisch;< 5;< 5
Zonder vast verblijf;247;Intestinale obstructie;6;Medisch;< 5;0
Zonder vast verblijf;248;Majeure gastro-intestinale en peritoneale infecties;6;Medisch;< 5;0
Zonder vast verblijf;249;Andere gastro-enteritis, misselijkheid en braken;6;Medisch;7;< 5
Zonder vast verblijf;251;Abdominale pijn;6;Medisch;< 5;0
Zonder vast verblijf;253;Andere en niet gespecificeerde gastro-intestinale hemorragie;6;Medisch;< 5;0
Zonder vast verblijf;254;Andere diagnosen van spijsverteringsstelsel;6;Medisch;7;< 5
Zonder vast verblijf;260;Majeure pancreas-, lever- en shuntprocedures;7;Chirurgisch;< 5;0
Zonder vast verblijf;264;Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;7;Chirurgisch;< 5;0
Zonder vast verblijf;279;Hepatisch coma en andere majeure acute leverstoornissen;7;Medisch;< 5;0
Zonder vast verblijf;280;Alcoholische leverziekte;7;Medisch;8;0
Zonder vast verblijf;281;Maligne aandoeningen van het hepatobiliair stelsel en de pancreas;7;Medisch;< 5;0
Zonder vast verblijf;282;Stoornissen van de pancreas behalve maligne aandoeningen;7;Medisch;7;0
Zonder vast verblijf;283;Andere leverstoornissen;7;Medisch;< 5;0
Zonder vast verblijf;284;Stoornissen van de galblaas en de galwegen;7;Medisch;< 5;0
Zonder vast verblijf;301;Vervanging van heupgewricht;8;Chirurgisch;5;0
Zonder vast verblijf;302;Vervanging van kniegewricht;8;Chirurgisch;6;0
Zonder vast verblijf;304;Dorsolumbale arthrodese behalve bij wervelkolomafwijkingen;8;Chirurgisch;< 5;0
Zonder vast verblijf;305;Amputatie van onderste lidmaat behalve tenen;8;Chirurgisch;< 5;0
Zonder vast verblijf;308;Herstellen van heup en femur fracturen;8;Chirurgisch;< 5;< 5
Zonder vast verblijf;310;Excisie en decompressie van discus intervertebralis;8;Chirurgisch;7;0
Zonder vast verblijf;312;Huidgreffe behalve op de hand, voor musculo-skeletaal en bindweefsel diagnosen;8;Chirurgisch;< 5;< 5
Zonder vast verblijf;313;Procedures op de knie en het onderbeen, behalve op de voet;8;Chirurgisch;13;9
Zonder vast verblijf;314;Procedures op voet en tenen;8;Chirurgisch;< 5;< 5
