apr-drg;apr-drg_label;mdc_label;médical_ou_chirurgical;type_d_hospitalisation;code_ins;région;nombre_de_séjours
57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;MDC 01 : Système nerveux;Médical;Classique;0;Domicile étranger;199
57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;MDC 01 : Système nerveux;Médical;Classique;9999;Sans domicile fixe;< 5
57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;MDC 01 : Système nerveux;Médical;De jour;2000;Région flamande;20
57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;MDC 01 : Système nerveux;Médical;De jour;3000;Région wallonne;8
57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;MDC 01 : Système nerveux;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;MDC 01 : Système nerveux;Médical;De jour;9999;Sans domicile fixe;< 5
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;Classique;2000;Région flamande;11 194
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;Classique;3000;Région wallonne;6 598
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;Classique;4000;Région de Bruxelles-Capitale;2 524
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;Classique;0;Domicile étranger;262
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;Classique;9999;Sans domicile fixe;10
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;De jour;2000;Région flamande;909
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;De jour;3000;Région wallonne;504
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;De jour;4000;Région de Bruxelles-Capitale;139
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;De jour;0;Domicile étranger;38
58;Autres troubles du système nerveux;MDC 01 : Système nerveux;Médical;De jour;9999;Sans domicile fixe;< 5
70;Procédures orbitaires;MDC 02 : Affections des yeux;Chirurgical;Classique;2000;Région flamande;270
70;Procédures orbitaires;MDC 02 : Affections des yeux;Chirurgical;Classique;3000;Région wallonne;227
70;Procédures orbitaires;MDC 02 : Affections des yeux;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;54
70;Procédures orbitaires;MDC 02 : Affections des yeux;Chirurgical;Classique;0;Domicile étranger;23
70;Procédures orbitaires;MDC 02 : Affections des yeux;Chirurgical;De jour;2000;Région flamande;147
70;Procédures orbitaires;MDC 02 : Affections des yeux;Chirurgical;De jour;3000;Région wallonne;92
70;Procédures orbitaires;MDC 02 : Affections des yeux;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;32
70;Procédures orbitaires;MDC 02 : Affections des yeux;Chirurgical;De jour;0;Domicile étranger;< 5
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;Classique;2000;Région flamande;6 326
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;Classique;3000;Région wallonne;3 889
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;636
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;Classique;0;Domicile étranger;297
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;Classique;9999;Sans domicile fixe;< 5
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;De jour;2000;Région flamande;86 412
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;De jour;3000;Région wallonne;43 473
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;12 219
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;De jour;0;Domicile étranger;1 516
73;Procédures sur l'œil excepté sur l'orbite;MDC 02 : Affections des yeux;Chirurgical;De jour;9999;Sans domicile fixe;46
80;Infections aiguës majeures de l'œil;MDC 02 : Affections des yeux;Médical;Classique;2000;Région flamande;403
80;Infections aiguës majeures de l'œil;MDC 02 : Affections des yeux;Médical;Classique;3000;Région wallonne;204
80;Infections aiguës majeures de l'œil;MDC 02 : Affections des yeux;Médical;Classique;4000;Région de Bruxelles-Capitale;64
80;Infections aiguës majeures de l'œil;MDC 02 : Affections des yeux;Médical;Classique;0;Domicile étranger;9
80;Infections aiguës majeures de l'œil;MDC 02 : Affections des yeux;Médical;De jour;2000;Région flamande;13
80;Infections aiguës majeures de l'œil;MDC 02 : Affections des yeux;Médical;De jour;3000;Région wallonne;< 5
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;Classique;2000;Région flamande;1 707
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;Classique;3000;Région wallonne;987
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;Classique;4000;Région de Bruxelles-Capitale;273
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;Classique;0;Domicile étranger;35
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;De jour;2000;Région flamande;2 704
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;De jour;3000;Région wallonne;1 008
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;De jour;4000;Région de Bruxelles-Capitale;259
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;De jour;0;Domicile étranger;46
82;Troubles oculaires excepté infections majeures;MDC 02 : Affections des yeux;Médical;De jour;9999;Sans domicile fixe;< 5
89;Procédures majeures sur les os de la face et du crâne;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;2000;Région flamande;1 412
89;Procédures majeures sur les os de la face et du crâne;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;3000;Région wallonne;376
89;Procédures majeures sur les os de la face et du crâne;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;153
89;Procédures majeures sur les os de la face et du crâne;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;0;Domicile étranger;52
89;Procédures majeures sur les os de la face et du crâne;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;2000;Région flamande;18 679
89;Procédures majeures sur les os de la face et du crâne;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;3000;Région wallonne;2 191
89;Procédures majeures sur les os de la face et du crâne;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;809
89;Procédures majeures sur les os de la face et du crâne;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;0;Domicile étranger;144
90;Procédures majeures du larynx et de la trachée;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;2000;Région flamande;152
90;Procédures majeures du larynx et de la trachée;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;3000;Région wallonne;121
90;Procédures majeures du larynx et de la trachée;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;28
90;Procédures majeures du larynx et de la trachée;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;0;Domicile étranger;12
90;Procédures majeures du larynx et de la trachée;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;2000;Région flamande;74
90;Procédures majeures du larynx et de la trachée;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;3000;Région wallonne;62
90;Procédures majeures du larynx et de la trachée;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;7
90;Procédures majeures du larynx et de la trachée;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;0;Domicile étranger;< 5
91;Autres procédures majeures de la tête et du cou;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;2000;Région flamande;345
91;Autres procédures majeures de la tête et du cou;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;3000;Région wallonne;258
91;Autres procédures majeures de la tête et du cou;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;64
91;Autres procédures majeures de la tête et du cou;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;0;Domicile étranger;18
91;Autres procédures majeures de la tête et du cou;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;2000;Région flamande;34
91;Autres procédures majeures de la tête et du cou;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;3000;Région wallonne;7
91;Autres procédures majeures de la tête et du cou;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;< 5
91;Autres procédures majeures de la tête et du cou;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;0;Domicile étranger;10
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;2000;Région flamande;3 081
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;3000;Région wallonne;1 229
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;431
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;0;Domicile étranger;76
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;9999;Sans domicile fixe;< 5
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;2000;Région flamande;17 615
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;3000;Région wallonne;2 319
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;811
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;0;Domicile étranger;123
92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;9999;Sans domicile fixe;< 5
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;2000;Région flamande;3 593
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;3000;Région wallonne;1 329
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;445
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;0;Domicile étranger;82
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;9999;Sans domicile fixe;< 5
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;2000;Région flamande;2 375
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;3000;Région wallonne;587
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;258
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;0;Domicile étranger;30
93;Procédures sur sinus et mastoïde;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;9999;Sans domicile fixe;< 5
95;Réparation de la fente labiale et du palais;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;2000;Région flamande;91
95;Réparation de la fente labiale et du palais;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;3000;Région wallonne;69
95;Réparation de la fente labiale et du palais;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;23
95;Réparation de la fente labiale et du palais;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;0;Domicile étranger;< 5
95;Réparation de la fente labiale et du palais;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;2000;Région flamande;15
95;Réparation de la fente labiale et du palais;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;3000;Région wallonne;< 5
95;Réparation de la fente labiale et du palais;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;< 5
95;Réparation de la fente labiale et du palais;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;0;Domicile étranger;< 5
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;2000;Région flamande;5 283
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;3000;Région wallonne;1 942
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;654
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;0;Domicile étranger;83
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;Classique;9999;Sans domicile fixe;< 5
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;2000;Région flamande;18 124
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;3000;Région wallonne;12 174
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;2 902
97;Procédures sur amygdales et végétations;MDC 03 : Nez, gorge, oreilles;Chirurgical;De jour;0;Domicile étranger;239
