gewest;drg_34;drg_beschrijving;mdc_34;soort_diagnose;klassieke_hospitalisatie;daghospitalisatie
Buitenlands verblijf;341;Fracturen van het bekken of luxatie van de heup;8;Medisch;44;< 5
Buitenlands verblijf;342;Fracturen of luxatie, behalve femur, heup en bekken;8;Medisch;173;133
Buitenlands verblijf;343;Maligne aandoeningen van het musculoskeletaal stelsel en pathologische fracturen hierdoor.;8;Medisch;47;28
Buitenlands verblijf;344;Osteomyelitis, septische arthritis en andere musculo-skeletale infecties;8;Medisch;27;< 5
Buitenlands verblijf;346;Stoornissen van het bindweefsel;8;Medisch;50;62
Buitenlands verblijf;347;Andere stoornissen, breuken en letsels van de rug en van de nek;8;Medisch;279;726
Buitenlands verblijf;349;Dysfunctie, bijwerking en complicaties van orthopedisch toestel of procedure;8;Medisch;30;11
Buitenlands verblijf;351;Andere diagnosen van het musculo-skeletaal stelsel en bindweefsel;8;Medisch;189;112
Buitenlands verblijf;361;Huidgreffe voor huid en subcutaan weefsel diagnosen;9;Chirurgisch;88;91
Buitenlands verblijf;362;Mastectomie procedures;9;Chirurgisch;64;20
Buitenlands verblijf;363;Procedures op de borst, behalve mastectomie;9;Chirurgisch;247;123
Buitenlands verblijf;364;Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;9;Chirurgisch;268;147
Buitenlands verblijf;380;Huidulcera;9;Medisch;22;< 5
Buitenlands verblijf;381;Majeure aandoeningen van de huid;9;Medisch;16;5
Buitenlands verblijf;382;Maligne aandoeningen van de mamma;9;Medisch;21;48
Buitenlands verblijf;383;Cellulitis en andere huidinfecties;9;Medisch;161;66
Buitenlands verblijf;384;Contusie, open wonde en andere trauma van de huid en van het subcutaan weefsel;9;Medisch;105;76
Buitenlands verblijf;385;Andere aandoeningen van de huid, het subcutaan weefsel en de mamma;9;Medisch;83;184
Buitenlands verblijf;401;Procedures op bijnieren en hypofyse;10;Chirurgisch;12;0
Buitenlands verblijf;403;Procedures voor obesitas;10;Chirurgisch;1253;80
Buitenlands verblijf;404;Procedures op schildklier, bijschildklieren en ductus thyreoglossus;10;Chirurgisch;84;0
Buitenlands verblijf;405;Andere procedures bij endocriene, nutritionele en metabole stoornissen;10;Chirurgisch;< 5;0
Buitenlands verblijf;420;Diabetes;10;Medisch;122;< 5
Buitenlands verblijf;421;Malnutritie,  “failure to thrive” en andere nutritionele stoornissen;10;Medisch;77;84
Buitenlands verblijf;422;Hypovolemie en gerelateerde electrolytenstoornissen;10;Medisch;53;0
Buitenlands verblijf;423;Congenitale afwijkingen van het metabolisme;10;Medisch;9;11
Buitenlands verblijf;424;Andere endocriene stoornissen;10;Medisch;45;< 5
Buitenlands verblijf;425;Andere elektrolytenstoornissen behalve in verband met hypovolemie;10;Medisch;49;< 5
Buitenlands verblijf;440;Niertransplantatie;11;Chirurgisch;13;0
Buitenlands verblijf;441;Majeure procedures op de blaas;11;Chirurgisch;52;< 5
Buitenlands verblijf;442;Procedures op nier en urinewegen voor maligne aandoening;11;Chirurgisch;66;< 5
Buitenlands verblijf;443;Procedures op nier en urinewegen voor niet maligne aandoening;11;Chirurgisch;274;235
Buitenlands verblijf;444;Procedure enkel voor het aanleggen van een dialyse toegangsweg toestel;11;Chirurgisch;6;< 5
Buitenlands verblijf;445;Andere procedures op de blaas;11;Chirurgisch;36;7
Buitenlands verblijf;446;Transurethrale en urethrale procedures;11;Chirurgisch;231;53
Buitenlands verblijf;447;Andere procedures op nieren, urinewegen en gerelateerde procedures;11;Chirurgisch;12;< 5
Buitenlands verblijf;461;Maligne aandoening van de nier en urinewegen;11;Medisch;39;41
Buitenlands verblijf;462;Nefritis en nefrose;11;Medisch;15;8
Buitenlands verblijf;463;Infecties van de nier en de urinewegen;11;Medisch;327;18
Buitenlands verblijf;465;Urinaire stenen en verworven bovenste urinewegobstructie;11;Medisch;232;218
Buitenlands verblijf;466;Dysfunctie, reactie op en complicatie van genito-urinair toestel of procedure;11;Medisch;51;9
Buitenlands verblijf;468;Andere nier en urinewegen diagnosen, tekens en symptomen;11;Medisch;144;254
Buitenlands verblijf;469;Acute nierziekten;11;Medisch;27;0
Buitenlands verblijf;470;Chronische nierziekten;11;Medisch;52;11
Buitenlands verblijf;480;Majeure procedures in het kleine bekken bij de man;12;Chirurgisch;144;0
Buitenlands verblijf;481;Procedures op de penis;12;Chirurgisch;35;22
Buitenlands verblijf;482;Transurethrale prostatectomie;12;Chirurgisch;152;< 5
Buitenlands verblijf;483;Procedures op de testes en het scrotum;12;Chirurgisch;43;123
Buitenlands verblijf;484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;12;Chirurgisch;27;< 5
Buitenlands verblijf;500;Maligne aandoening van het mannelijk voortplantingsstelsel;12;Medisch;26;35
Buitenlands verblijf;501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;12;Medisch;91;508
Buitenlands verblijf;510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;13;Chirurgisch;37;0
Buitenlands verblijf;511;Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;13;Chirurgisch;21;< 5
Buitenlands verblijf;512;Procedures op uterus/adnexen voor maligne aandoening behalve ovaria en adnexen;13;Chirurgisch;20;0
Buitenlands verblijf;513;Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;13;Chirurgisch;278;232
Buitenlands verblijf;514;Reconstructieve procedures op het vrouwelijke voortplantingsstelsel;13;Chirurgisch;56;< 5
Buitenlands verblijf;517;Dilatatie en curettage voor niet-verloskundige diagnosen;13;Chirurgisch;7;69
Buitenlands verblijf;518;Andere procedures op het vrouwelijke voortplantingsstelsel en gerelateerde procedures;13;Chirurgisch;50;56
Buitenlands verblijf;519;Procedures op uterus/adnexen voor leiomyoma;13;Chirurgisch;96;18
Buitenlands verblijf;530;Maligne aandoening van het vrouwelijke voortplantingsstelsel;13;Medisch;13;24
Buitenlands verblijf;531;Infecties van het vrouwelijke voortplantingsstelsel;13;Medisch;18;< 5
Buitenlands verblijf;532;Menstruatiestoornissen en andere stoornissen van het vrouwelijke voortplantingsstelsel;13;Medisch;38;137
Buitenlands verblijf;540;Bevalling met sectio caesarea;14;Chirurgisch;264;< 5
Buitenlands verblijf;541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;14;Chirurgisch;19;< 5
Buitenlands verblijf;542;Vaginale bevalling met gecompliceerde procedures behalve sterilisatie en/of dilatatie en curettage;14;Chirurgisch;11;0
Buitenlands verblijf;544;Dilatatie en curettage, aspiratie curettage of hysterotomie voor verloskundige diagnosen;14;Chirurgisch;28;118
Buitenlands verblijf;545;Procedure voor ectopische zwangerschap;14;Chirurgisch;23;5
Buitenlands verblijf;546;Andere operatiezaal procedures voor verloskundige diagnosen behalve bevalling;14;Chirurgisch;51;12
Buitenlands verblijf;560;Vaginale bevalling;14;Medisch;669;35
Buitenlands verblijf;561;Diagnosen in het postpartum en post abortus, zonder ingrepen;14;Medisch;28;< 5
Buitenlands verblijf;563;Vroegtijdige arbeid;14;Medisch;57;0
Buitenlands verblijf;564;Abortus, zonder dilatatie en curettage, aspiratie curettage of hysterotomie;14;Medisch;9;5
Buitenlands verblijf;565;Valse arbeid;14;Medisch;7;0
Buitenlands verblijf;566;Andere diagnosen in het antepartum;14;Medisch;168;41
Buitenlands verblijf;580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;15;Medisch;< 5;0
Buitenlands verblijf;581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;15;Medisch;< 5;0
Buitenlands verblijf;583;Pasgeborene, met extracorporele membraanoxygenatie (ECMO);15;Chirurgisch;< 5;0
Buitenlands verblijf;588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;15;Chirurgisch;5;0
Buitenlands verblijf;589;Pasgeborene, geboortegewicht < 500 g of zwangerschapsduur < 24 weken;15;Medisch;< 5;0
Buitenlands verblijf;591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;15;Medisch;< 5;0
Buitenlands verblijf;593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;15;Medisch;7;0
Buitenlands verblijf;602;Pasgeborene, geboortegewicht 1 000-1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;15;Medisch;15;0
Buitenlands verblijf;603;Pasgeborene, geboortegewicht 1 000-1 249 g met of zonder andere significante aandoening;15;Medisch;< 5;0
Buitenlands verblijf;607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;15;Medisch;12;0
Buitenlands verblijf;608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;15;Medisch;< 5;0
Buitenlands verblijf;609;Pasgeborene, geboortegewicht 1 500-2 499 g met majeure procedure;15;Chirurgisch;< 5;0
Buitenlands verblijf;612;Pasgeborene, geboortegewicht 1 500-1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;5;0
Buitenlands verblijf;613;Pasgeborene, geboortegewicht 1 500-1 999 g met congenitale of perinatale infecties;15;Medisch;< 5;0
Buitenlands verblijf;614;Andere pasgeborene, geboortegewicht 1 500-1 999 g met of zonder andere significante aandoening;15;Medisch;7;0
Buitenlands verblijf;621;Pasgeborene, geboortegewicht 2 000-2 499 g met majeure anomalie;15;Medisch;6;0
Buitenlands verblijf;622;Pasgeborene, geboortegewicht 2 000-2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;< 5;0
Buitenlands verblijf;625;Pasgeborene, geboortegewicht 2 000-2 499 g, hier geboren, met andere significante aandoening;15;Medisch;< 5;0
Buitenlands verblijf;626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;< 5;0
Buitenlands verblijf;630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;15;Chirurgisch;15;0
Buitenlands verblijf;631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;15;Chirurgisch;< 5;0
Buitenlands verblijf;633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;15;Medisch;7;0
Buitenlands verblijf;634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;5;0
Buitenlands verblijf;636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;15;Medisch;< 5;0
Buitenlands verblijf;639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;15;Medisch;9;0
Buitenlands verblijf;640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;15;Medisch;14;< 5
Buitenlands verblijf;650;Splenectomie;16;Chirurgisch;< 5;0
Buitenlands verblijf;651;Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;19;9
Buitenlands verblijf;660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;62;48
Buitenlands verblijf;661;Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;18;17
Buitenlands verblijf;662;Crisis van sikkelcelanemie;16;Medisch;19;< 5
Buitenlands verblijf;663;Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;95;147
Buitenlands verblijf;680;Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;21;0
Buitenlands verblijf;681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;62;42
Buitenlands verblijf;690;Acute leukemie;17;Medisch;45;144
Buitenlands verblijf;691;Lymfoom, myeloom en niet-acute leukemie;17;Medisch;44;106
Buitenlands verblijf;692;Radiotherapie;17;Medisch;22;5
Buitenlands verblijf;694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;42;85
Buitenlands verblijf;695;Chemotherapie voor acute leukemie;17;Medisch;59;278
Buitenlands verblijf;696;Andere chemotherapie;17;Medisch;338;5732
Buitenlands verblijf;710;Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;73;0
Buitenlands verblijf;711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;18;Chirurgisch;62;11
Buitenlands verblijf;720;Septicemie en gedissemineerde infecties;18;Medisch;165;0
Buitenlands verblijf;721;Postoperatieve, posttraumatische en andere toestel infecties;18;Medisch;107;8
Buitenlands verblijf;722;Koorts;18;Medisch;56;0
Buitenlands verblijf;723;Virale ziekte;18;Medisch;137;< 5
Buitenlands verblijf;724;Andere infectieuze en parasitaire ziekten;18;Medisch;65;6
Buitenlands verblijf;740;Diagnosen van mentale ziekte met operatiezaal procedures;19;Chirurgisch;65;8
Buitenlands verblijf;750;Schizofrenie;19;Medisch;20;0
Buitenlands verblijf;751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;39;0
Buitenlands verblijf;752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;5;0
Buitenlands verblijf;753;Bipolaire stoornissen;19;Medisch;14;0
Buitenlands verblijf;754;Depressie, behalve majeure depressieve diagnosen;19;Medisch;23;0
Buitenlands verblijf;755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;30;< 5
Buitenlands verblijf;756;Acute angst en delirante toestanden;19;Medisch;36;0
Buitenlands verblijf;757;Organische stoornissen van de geestelijke gezondheid;19;Medisch;20;6
Buitenlands verblijf;758;Gedragsstoornissen;19;Medisch;7;0
Buitenlands verblijf;759;Eetstoornissen;19;Medisch;< 5;0
Buitenlands verblijf;760;Andere stoornissen van de mentale gezondheid;19;Medisch;59;< 5
Buitenlands verblijf;770;Alcohol en drugs- misbruik of verslaving, ontslag tegen medisch advies;20;Medisch;11;< 5
Buitenlands verblijf;772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;20;Medisch;11;0
Buitenlands verblijf;773;Misbruik van en verslaving aan opiaten;20;Medisch;5;0
Buitenlands verblijf;774;Misbruik van en verslaving aan cocaine;20;Medisch;13;0
Buitenlands verblijf;775;Misbruik van en verslaving aan alcohol;20;Medisch;189;< 5
Buitenlands verblijf;776;Misbruik van en verslaving aan andere drugs;20;Medisch;16;< 5
Buitenlands verblijf;791;Operatiezaal procedures voor andere complicaties van de behandeling;21;Chirurgisch;118;56
Buitenlands verblijf;811;Allergische reacties;21;Medisch;33;0
Buitenlands verblijf;812;Vergiftiging door geneesmiddellen;21;Medisch;113;0
Buitenlands verblijf;813;Andere complicaties van de behandeling;21;Medisch;90;26
Buitenlands verblijf;815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;61;< 5
Buitenlands verblijf;816;Toxische effecten van niet-medische substanties;21;Medisch;39;< 5
Buitenlands verblijf;841;Extensieve derde graad brandwonden met huidgreffe;22;Chirurgisch;< 5;0
Buitenlands verblijf;842;Brandwonden met huidgreffe behalve extensieve derde graad brandwonden;22;Chirurgisch;19;< 5
Buitenlands verblijf;843;Extensieve derde graad of “full thickness” brandwonden zonder huidgreffe;22;Medisch;< 5;0
Buitenlands verblijf;844;“Partial thickness” brandwonden zonder huidgreffe;22;Medisch;36;0
Buitenlands verblijf;850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;244;2470
Buitenlands verblijf;860;Revalidatie;23;Medisch;67;0
Buitenlands verblijf;861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;23;Medisch;407;2683
Buitenlands verblijf;862;Andere nazorg en convalescentie;23;Medisch;328;873
Buitenlands verblijf;863;Neonatale nazorg;23;Medisch;9;0
Buitenlands verblijf;890;HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;< 5;0
Buitenlands verblijf;892;HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;6;0
Buitenlands verblijf;893;HIV met multipele significante HIV gerelateerde aandoeningen;24;Medisch;< 5;0
Buitenlands verblijf;894;HIV met een significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;8;0
Buitenlands verblijf;910;Craniotomie voor multipele significante traumata;25;Chirurgisch;9;0
Buitenlands verblijf;911;Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;15;0
Buitenlands verblijf;912;Musculo-skeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;74;0
Buitenlands verblijf;930;Multipele significante traumata zonder operatiezaal procedures;25;Medisch;55;< 5
Buitenlands verblijf;950;Extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;98;37
Buitenlands verblijf;951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;0;Chirurgisch;219;46
Buitenlands verblijf;952;Niet-extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;93;64
Buitenlands verblijf;955;Hoofddiagnose niet geldig als ontslagdiagnose;0;Andere;< 5;0
Buitenlands verblijf;956;Niet te groeperen verblijven;0;Andere;0;< 5
Buitenlands verblijf;MMM;Daghospitalisatie;SS;Andere;0;116
Zonder vast verblijf;4;Extracorporele membraanoxygenatie of tracheostomie met langdurige mechanische ventilatie met extensieve procedure;PP;Chirurgisch;< 5;0
Zonder vast verblijf;20;Craniotomie voor trauma;1;Chirurgisch;< 5;0
Zonder vast verblijf;21;Craniotomie behalve voor trauma;1;Chirurgisch;< 5;0
Zonder vast verblijf;26;Andere procedures op het zenuwstelsel en gerelateerde procedures;1;Chirurgisch;< 5;7
Zonder vast verblijf;40;Spinale stoornissen en letsels;1;Medisch;< 5;0
Zonder vast verblijf;41;Maligniteit van het zenuwstelsel;1;Medisch;< 5;0
Zonder vast verblijf;42;Degeneratieve stoornissen van het zenuwstelsel met uitzondering van multipele sclerose;1;Medisch;< 5;0
Zonder vast verblijf;43;Multipele sclerose en andere demyeliniserende ziekten;1;Medisch;< 5;0
Zonder vast verblijf;44;Intracraniële hemorragie;1;Medisch;5;0
Zonder vast verblijf;45;CVA en precerebrale occlusie met infarct;1;Medisch;6;0
Zonder vast verblijf;47;Transitoire cerebrale ischemie (TIA);1;Medisch;< 5;0
Zonder vast verblijf;48;Stoornissen van de perifere, craniale en autonome zenuwen;1;Medisch;< 5;< 5
Zonder vast verblijf;50;Niet bacteriële infecties van het zenuwstelsel behalve virale meningitis;1;Medisch;< 5;0
Zonder vast verblijf;53;Epileptisch insult;1;Medisch;15;0
Zonder vast verblijf;54;Migraine en andere hoofdpijn;1;Medisch;< 5;0
Zonder vast verblijf;55;Hoofdtrauma met coma > 1 uur of met hemorragie;1;Medisch;5;0
Zonder vast verblijf;57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;1;Medisch;7;< 5
Zonder vast verblijf;58;Andere stoornissen van het zenuwstelsel;1;Medisch;< 5;0
Zonder vast verblijf;73;Procedures op het oog behalve op de orbita;2;Chirurgisch;< 5;19
Zonder vast verblijf;80;Acute majeure ooginfecties;2;Medisch;< 5;0
Zonder vast verblijf;82;Oogstoornissen behalve majeure infecties;2;Medisch;6;8
Zonder vast verblijf;89;Majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;0;5
Zonder vast verblijf;92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;< 5;5
Zonder vast verblijf;97;Procedures op tonsillen en adenoïden;3;Chirurgisch;0;5
Zonder vast verblijf;98;Andere procedures op oren, neus, mond en keel;3;Chirurgisch;< 5;8
Zonder vast verblijf;110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;3;Medisch;< 5;0
Zonder vast verblijf;113;Infecties bovenste luchtwegen;3;Medisch;15;0
Zonder vast verblijf;114;Dentale en orale ziekten en letsels;3;Medisch;6;16
Zonder vast verblijf;115;Andere diagnosen van oren, neus, mond, keel en schedel/aangezicht;3;Medisch;18;15
Zonder vast verblijf;120;Majeure thoracale en respiratoire procedures;4;Chirurgisch;< 5;0
Zonder vast verblijf;121;Andere respiratoire en thoracale procedures;4;Chirurgisch;< 5;0
Zonder vast verblijf;131;Mucoviscidose (cystic fibrosis) - longziekte;4;Medisch;< 5;0
Zonder vast verblijf;133;Respiratoire insufficiëntie;4;Medisch;< 5;0
Zonder vast verblijf;134;Longembolie;4;Medisch;< 5;0
Zonder vast verblijf;135;Majeur thoracaal en respiratoir trauma;4;Medisch;< 5;0
Zonder vast verblijf;136;Maligne respiratoire aandoening;4;Medisch;< 5;0
Zonder vast verblijf;137;Majeure respiratoire infecties en inflammaties;4;Medisch;10;0
Zonder vast verblijf;139;Andere pneumonie;4;Medisch;14;0
Zonder vast verblijf;140;Chronische obstructieve longaandoeningen;4;Medisch;7;0
Zonder vast verblijf;141;Astma;4;Medisch;7;0
Zonder vast verblijf;142;Interstitiële en alveolaire longziekte;4;Medisch;< 5;0
Zonder vast verblijf;143;Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;4;Medisch;< 5;0
Zonder vast verblijf;144;Respiratoire tekens, symptomen en mineure diagnosen;4;Medisch;11;0
Zonder vast verblijf;161;Inplantatie van hartdefibrillator en hartassistentiesyteem;5;Chirurgisch;< 5;0
Zonder vast verblijf;163;Procedures op hartkleppen zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;< 5;0
Zonder vast verblijf;166;Coronaire overbrugging zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;< 5;0
Zonder vast verblijf;167;Andere cardiothoracale procedures en thoracovasculaire procedures;5;Chirurgisch;< 5;0
Zonder vast verblijf;174;Percutane coronaire procedures met acuut myocardinfarct;5;Chirurgisch;< 5;0
Zonder vast verblijf;175;Percutane coronaire procedures zonder acuut myocardinfarct;5;Chirurgisch;8;< 5
Zonder vast verblijf;177;Revisie van pacemaker of defibrillator behalve toestel vervanging;5;Chirurgisch;< 5;0
Zonder vast verblijf;180;Andere procedures op het circulatoire systeem;5;Chirurgisch;0;< 5
Zonder vast verblijf;181;Procedures op de arteries van de onderste ledematen;5;Chirurgisch;8;0
Zonder vast verblijf;182;Andere perifere vasculaire procedures;5;Chirurgisch;< 5;< 5
Zonder vast verblijf;190;Acuut myocardinfarct;5;Medisch;< 5;< 5
Zonder vast verblijf;191;Hartkatheterisatie voor coronaire condities;5;Medisch;5;7
Zonder vast verblijf;192;Hartkatheterisatie voor andere niet-coronaire condities;5;Medisch;6;0
Zonder vast verblijf;193;Acute en subacute endocarditis;5;Medisch;< 5;0
Zonder vast verblijf;194;Hartfalen;5;Medisch;9;0
Zonder vast verblijf;196;Hartstilstand en shock;5;Medisch;< 5;0
Zonder vast verblijf;197;Perifere en andere vasculaire stoornissen;5;Medisch;< 5;0
Zonder vast verblijf;198;Angina pectoris en coronaire atherosclerose;5;Medisch;7;0
Zonder vast verblijf;199;Hypertensie;5;Medisch;< 5;0
Zonder vast verblijf;201;Hartaritmie en geleidingsstoornissen;5;Medisch;8;< 5
Zonder vast verblijf;203;Thoracale pijn;5;Medisch;< 5;0
Zonder vast verblijf;204;Syncope en collaps;5;Medisch;< 5;0
Zonder vast verblijf;206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;5;Medisch;0;< 5
Zonder vast verblijf;207;Andere diagnosen van het circulatoir stelsel;5;Medisch;< 5;< 5
Zonder vast verblijf;220;Majeure procedures op oesofagus, maag en duodenum;6;Chirurgisch;0;< 5
Zonder vast verblijf;221;Majeure procedures op dunne en dikke darm;6;Chirurgisch;< 5;0
Zonder vast verblijf;222;Andere procedures op oesofagus, maag en duodenum;6;Chirurgisch;< 5;< 5
Zonder vast verblijf;223;Andere procedures op dunne en dikke darm;6;Chirurgisch;< 5;< 5
Zonder vast verblijf;224;Peritoneale adhesiolyse;6;Chirurgisch;< 5;0
Zonder vast verblijf;225;Appendectomie;6;Chirurgisch;8;0
Zonder vast verblijf;226;Anale procedures;6;Chirurgisch;< 5;< 5
Zonder vast verblijf;227;Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;< 5;0
Zonder vast verblijf;228;Procedures voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;< 5;< 5
Zonder vast verblijf;229;Andere procedures op het spijsverteringsstelsel en abdomen;6;Chirurgisch;< 5;0
Zonder vast verblijf;241;Peptisch ulcus en gastritis;6;Medisch;< 5;< 5
Zonder vast verblijf;243;Andere slokdarmstoornissen;6;Medisch;6;< 5
Zonder vast verblijf;244;Diverticulitis en diverticulosis;6;Medisch;< 5;< 5
Zonder vast verblijf;245;Inflammatoire darmziekte;6;Medisch;< 5;< 5
Zonder vast verblijf;247;Intestinale obstructie;6;Medisch;< 5;0
Zonder vast verblijf;248;Majeure gastro-intestinale en peritoneale infecties;6;Medisch;< 5;0
Zonder vast verblijf;249;Andere gastro-enteritis, misselijkheid en braken;6;Medisch;5;< 5
Zonder vast verblijf;251;Abdominale pijn;6;Medisch;< 5;0
Zonder vast verblijf;253;Andere en niet gespecificeerde gastro-intestinale hemorragie;6;Medisch;< 5;0
Zonder vast verblijf;254;Andere diagnosen van spijsverteringsstelsel;6;Medisch;9;17
Zonder vast verblijf;260;Majeure pancreas-, lever- en shuntprocedures;7;Chirurgisch;< 5;0
Zonder vast verblijf;261;Majeure procedures op de galwegen;7;Chirurgisch;< 5;0
Zonder vast verblijf;262;Cholecystectomie, behalve laparoscopisch;7;Chirurgisch;< 5;0
Zonder vast verblijf;263;Laparoscopische cholecystectomie;7;Chirurgisch;8;< 5
Zonder vast verblijf;264;Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;7;Chirurgisch;< 5;0
Zonder vast verblijf;279;Hepatisch coma en andere majeure acute leverstoornissen;7;Medisch;< 5;0
Zonder vast verblijf;280;Alcoholische leverziekte;7;Medisch;< 5;< 5
Zonder vast verblijf;282;Stoornissen van de pancreas behalve maligne aandoeningen;7;Medisch;12;0
Zonder vast verblijf;283;Andere leverstoornissen;7;Medisch;< 5;0
Zonder vast verblijf;284;Stoornissen van de galblaas en de galwegen;7;Medisch;6;0
Zonder vast verblijf;301;Vervanging van heupgewricht;8;Chirurgisch;15;0
Zonder vast verblijf;302;Vervanging van kniegewricht;8;Chirurgisch;< 5;0
Zonder vast verblijf;304;Dorsolumbale arthrodese behalve bij wervelkolomafwijkingen;8;Chirurgisch;< 5;0
Zonder vast verblijf;308;Herstellen van heup en femur fracturen;8;Chirurgisch;< 5;0
Zonder vast verblijf;309;Andere significante procedures op heup en femur;8;Chirurgisch;< 5;< 5
Zonder vast verblijf;310;Excisie en decompressie van discus intervertebralis;8;Chirurgisch;< 5;0
Zonder vast verblijf;312;Huidgreffe behalve op de hand, voor musculo-skeletaal en bindweefsel diagnosen;8;Chirurgisch;< 5;0
Zonder vast verblijf;313;Procedures op de knie en het onderbeen, behalve op de voet;8;Chirurgisch;8;< 5
Zonder vast verblijf;314;Procedures op voet en tenen;8;Chirurgisch;< 5;< 5
Zonder vast verblijf;315;Procedures op schouder, arm en voorarm behalve gewrichtsvervanging;8;Chirurgisch;12;< 5
Zonder vast verblijf;316;Procedures op hand en pols;8;Chirurgisch;< 5;16
Zonder vast verblijf;317;Procedures op pees, spier en andere weke weefsels;8;Chirurgisch;5;< 5
Zonder vast verblijf;320;Andere procedures op musculo-skeletaalstelsel en bindweefsel;8;Chirurgisch;5;< 5
Zonder vast verblijf;321;Cervicale artrodese en andere procedures op nek/rug, behalve excisie/decompressie discus intervertebralis;8;Chirurgisch;< 5;0
Zonder vast verblijf;322;Vervanging van schouder en elleboog gewricht;8;Chirurgisch;< 5;0
Zonder vast verblijf;341;Fracturen van het bekken of luxatie van de heup;8;Medisch;< 5;0
Zonder vast verblijf;342;Fracturen of luxatie, behalve femur, heup en bekken;8;Medisch;8;8
